EMISSION_RECORD_ID,RECORD_DATE,SITE_ID,SUPPLIER_ID,EMISSION_SOURCE,POLLUTANT_NAME,EMISSION_QUANTITY,EMISSION_UNIT_OF_MEASURE_ID,PERMIT_LIMIT,IS_WITHIN_PERMIT_LIMIT_FLAG,MEASUREMENT_METHOD
1723,2024-06-24,,72,Facilities,CO2,451.08,4,582.13,True,Estimated
1724,2024-07-24,,72,Facilities,CO2,247.7,4,295.74,True,Estimated
1725,2024-08-23,,72,Transportation,CO2,75.32,4,96.67,True,Estimated
1726,2024-09-22,,72,Facilities,CO2,431.54,4,632.06,True,Estimated
1727,2024-10-22,,72,Transportation,CO2,249.1,4,368.91,True,Estimated
1728,2024-11-21,,72,Facilities,CO2,435.81,4,529.68,True,Calculated
1729,2023-01-01,,73,Manufacturing,CO2,351.16,4,476.52,True,Estimated
1730,2023-01-31,,73,Transportation,CO2,180.91,4,219.45,True,Estimated
1731,2023-03-02,,73,Facilities,CO2,210.35,4,244.74,True,Estimated
1732,2023-04-01,,73,Transportation,CO2,347.07,4,440.59,True,Calculated
1733,2023-05-01,,73,Transportation,CO2,480.4,4,705.21,True,Calculated
1734,2023-05-31,,73,Transportation,CO2,78.18,4,102.55,True,Direct Measurement
1735,2023-06-30,,73,Transportation,CO2,278.28,4,413.6,True,Calculated
1736,2023-07-30,,73,Facilities,CO2,81.92,4,106.25,True,Estimated
1737,2023-08-29,,73,Manufacturing,CO2,447.39,4,637.99,True,Estimated
1738,2023-09-28,,73,Transportation,CO2,231.72,4,299.47,True,Calculated
1739,2023-10-28,,73,Transportation,CO2,209.9,4,306.85,True,Direct Measurement
1740,2023-11-27,,73,Transportation,CO2,368.74,4,471.59,True,Direct Measurement
1741,2023-12-27,,73,Facilities,CO2,174.22,4,234.53,True,Estimated
1742,2024-01-26,,73,Transportation,CO2,444.57,4,635.47,True,Calculated
1743,2024-02-25,,73,Manufacturing,CO2,459.39,4,617.67,True,Direct Measurement
1744,2024-03-26,,73,Facilities,CO2,495.72,4,692.76,True,Direct Measurement
1745,2024-04-25,,73,Transportation,CO2,227.93,4,279.49,True,Estimated
1746,2024-05-25,,73,Manufacturing,CO2,209.79,4,230.87,True,Estimated
1747,2024-06-24,,73,Manufacturing,CO2,258.54,4,341.77,True,Calculated
1748,2024-07-24,,73,Facilities,CO2,84.61,4,116.85,True,Direct Measurement
1749,2024-08-23,,73,Manufacturing,CO2,130.49,4,145.25,True,Direct Measurement
1750,2024-09-22,,73,Transportation,CO2,173.73,4,208.18,True,Estimated
1751,2024-10-22,,73,Facilities,CO2,235.47,4,270.24,True,Direct Measurement
1752,2024-11-21,,73,Transportation,CO2,383.11,4,560.37,True,Direct Measurement
1753,2023-01-01,,74,Facilities,CO2,405.58,4,457.01,True,Direct Measurement
1754,2023-01-31,,74,Facilities,CO2,94.43,4,138.07,True,Estimated
1755,2023-03-02,,74,Transportation,CO2,233.15,4,302.41,True,Calculated
1756,2023-04-01,,74,Manufacturing,CO2,358.31,4,527.65,True,Estimated
1757,2023-05-01,,74,Facilities,CO2,164.03,4,186.42,True,Estimated
1758,2023-05-31,,74,Transportation,CO2,496.7,4,719.4,True,Calculated
1759,2023-06-30,,74,Manufacturing,CO2,193.87,4,273.22,True,Calculated
1760,2023-07-30,,74,Facilities,CO2,445.66,4,521.73,True,Calculated
1761,2023-08-29,,74,Manufacturing,CO2,247.09,4,329.36,True,Estimated
1762,2023-09-28,,74,Transportation,CO2,437.29,4,502.02,True,Calculated
1763,2023-10-28,,74,Facilities,CO2,463.55,4,534.36,True,Calculated
1764,2023-11-27,,74,Transportation,CO2,347.51,4,484.43,True,Direct Measurement
1765,2023-12-27,,74,Facilities,CO2,391.34,4,565.19,True,Direct Measurement
1766,2024-01-26,,74,Facilities,CO2,120.03,4,148.62,True,Estimated
1767,2024-02-25,,74,Manufacturing,CO2,348.06,4,422.68,True,Direct Measurement
1768,2024-03-26,,74,Transportation,CO2,315.58,4,440.02,True,Calculated
1769,2024-04-25,,74,Manufacturing,CO2,137.87,4,158.62,True,Calculated
1770,2024-05-25,,74,Facilities,CO2,212.19,4,246.37,True,Direct Measurement
1771,2024-06-24,,74,Facilities,CO2,129.09,4,155.47,True,Direct Measurement
1772,2024-07-24,,74,Manufacturing,CO2,479.27,4,537.73,True,Calculated
1773,2024-08-23,,74,Manufacturing,CO2,156.96,4,223.5,True,Calculated
1774,2024-09-22,,74,Manufacturing,CO2,174.27,4,193.77,True,Estimated
1775,2024-10-22,,74,Manufacturing,CO2,308.62,4,460.08,True,Estimated
1776,2024-11-21,,74,Facilities,CO2,149.05,4,206.02,True,Direct Measurement
1777,2023-01-01,,75,Transportation,CO2,266.76,4,297.63,True,Estimated
1778,2023-01-31,,75,Facilities,CO2,291.11,4,413.88,True,Estimated
1779,2023-03-02,,75,Manufacturing,CO2,198.85,4,297.53,True,Estimated
1780,2023-04-01,,75,Transportation,CO2,76.15,4,101.93,True,Direct Measurement
1781,2023-05-01,,75,Facilities,CO2,381.8,4,436.43,True,Direct Measurement
1782,2023-05-31,,75,Transportation,CO2,124.84,4,145.73,True,Estimated
1783,2023-06-30,,75,Transportation,CO2,169.67,4,238.9,True,Estimated
1784,2023-07-30,,75,Manufacturing,CO2,176.86,4,234.99,True,Calculated
1785,2023-08-29,,75,Manufacturing,CO2,382.97,4,439.93,True,Estimated
1786,2023-09-28,,75,Transportation,CO2,248.37,4,336.68,True,Direct Measurement
1787,2023-10-28,,75,Transportation,CO2,183.34,4,239.21,True,Calculated
1788,2023-11-27,,75,Manufacturing,CO2,374.92,4,413.36,True,Calculated
1789,2023-12-27,,75,Facilities,CO2,395.49,4,574.52,True,Estimated
1790,2024-01-26,,75,Facilities,CO2,292.74,4,330.59,True,Direct Measurement
1791,2024-02-25,,75,Manufacturing,CO2,173.85,4,203.93,True,Direct Measurement
1792,2024-03-26,,75,Transportation,CO2,131.62,4,158.25,True,Direct Measurement
1793,2024-04-25,,75,Facilities,CO2,456.79,4,673.42,True,Direct Measurement
1794,2024-05-25,,75,Transportation,CO2,109.49,4,127.11,True,Direct Measurement
1795,2024-06-24,,75,Transportation,CO2,281.6,4,365.04,True,Estimated
1796,2024-07-24,,75,Transportation,CO2,136.82,4,180.59,True,Direct Measurement
1797,2024-08-23,,75,Transportation,CO2,275.94,4,354.92,True,Estimated
1798,2024-09-22,,75,Facilities,CO2,314.18,4,390.75,True,Direct Measurement
1799,2024-10-22,,75,Manufacturing,CO2,433.67,4,500.86,True,Direct Measurement
1800,2024-11-21,,75,Manufacturing,CO2,390.95,4,467.61,True,Direct Measurement
1801,2023-01-01,,76,Transportation,CO2,279.14,4,380.84,True,Estimated
1802,2023-01-31,,76,Manufacturing,CO2,484.48,4,532.93,True,Calculated
1803,2023-03-02,,76,Transportation,CO2,79.01,4,111.33,True,Direct Measurement
1804,2023-04-01,,76,Manufacturing,CO2,114.75,4,150.4,True,Estimated
1805,2023-05-01,,76,Facilities,CO2,266.79,4,374.01,True,Direct Measurement
1806,2023-05-31,,76,Transportation,CO2,268.58,4,339.97,True,Calculated
1807,2023-06-30,,76,Facilities,CO2,363.54,4,525.54,True,Calculated
1808,2023-07-30,,76,Facilities,CO2,61.17,4,87.94,True,Calculated
1809,2023-08-29,,76,Facilities,CO2,117.99,4,157.68,True,Direct Measurement
1810,2023-09-28,,76,Transportation,CO2,447.91,4,514.69,True,Calculated
1811,2023-10-28,,76,Transportation,CO2,141.13,4,200.22,True,Estimated
1812,2023-11-27,,76,Transportation,CO2,249.78,4,276.03,True,Direct Measurement
1813,2023-12-27,,76,Transportation,CO2,307.68,4,447.12,True,Calculated
1814,2024-01-26,,76,Transportation,CO2,215.3,4,286.61,True,Estimated
1815,2024-02-25,,76,Transportation,CO2,449.89,4,509.45,True,Calculated
1816,2024-03-26,,76,Transportation,CO2,108.97,4,119.88,True,Direct Measurement
1817,2024-04-25,,76,Manufacturing,CO2,414.93,4,555.32,True,Calculated
1818,2024-05-25,,76,Manufacturing,CO2,263.0,4,381.24,True,Direct Measurement
1819,2024-06-24,,76,Transportation,CO2,467.58,4,624.4,True,Calculated
1820,2024-07-24,,76,Manufacturing,CO2,196.75,4,251.09,True,Direct Measurement
1821,2024-08-23,,76,Manufacturing,CO2,340.65,4,387.61,True,Direct Measurement
1822,2024-09-22,,76,Manufacturing,CO2,324.79,4,398.43,True,Direct Measurement
1823,2024-10-22,,76,Manufacturing,CO2,361.66,4,520.77,True,Direct Measurement
1824,2024-11-21,,76,Transportation,CO2,385.44,4,562.26,True,Calculated
1825,2023-01-01,,77,Manufacturing,CO2,109.06,4,125.86,True,Calculated
1826,2023-01-31,,77,Facilities,CO2,93.34,4,139.12,True,Estimated
1827,2023-03-02,,77,Manufacturing,CO2,288.6,4,384.64,True,Direct Measurement
1828,2023-04-01,,77,Transportation,CO2,337.93,4,391.24,True,Estimated
1829,2023-05-01,,77,Transportation,CO2,440.36,4,558.8,True,Direct Measurement
1830,2023-05-31,,77,Transportation,CO2,343.93,4,419.21,True,Calculated
1831,2023-06-30,,77,Facilities,CO2,156.89,4,195.5,True,Calculated
1832,2023-07-30,,77,Manufacturing,CO2,216.76,4,319.82,True,Direct Measurement
1833,2023-08-29,,77,Facilities,CO2,156.01,4,185.72,True,Calculated
1834,2023-09-28,,77,Transportation,CO2,465.68,4,627.29,True,Estimated
1835,2023-10-28,,77,Manufacturing,CO2,452.76,4,520.87,True,Calculated
1836,2023-11-27,,77,Transportation,CO2,106.72,4,154.84,True,Estimated
1837,2023-12-27,,77,Transportation,CO2,374.86,4,537.58,True,Calculated
1838,2024-01-26,,77,Facilities,CO2,315.16,4,399.28,True,Direct Measurement
1839,2024-02-25,,77,Transportation,CO2,141.25,4,164.83,True,Calculated
1840,2024-03-26,,77,Manufacturing,CO2,113.24,4,124.86,True,Direct Measurement
1841,2024-04-25,,77,Facilities,CO2,231.25,4,344.75,True,Calculated
1842,2024-05-25,,77,Transportation,CO2,68.82,4,89.96,True,Calculated
1843,2024-06-24,,77,Transportation,CO2,483.03,4,688.76,True,Estimated
1844,2024-07-24,,77,Transportation,CO2,131.77,4,153.91,True,Direct Measurement
1845,2024-08-23,,77,Facilities,CO2,487.84,4,634.48,True,Calculated
1846,2024-09-22,,77,Transportation,CO2,159.17,4,223.21,True,Direct Measurement
1847,2024-10-22,,77,Facilities,CO2,476.51,4,526.85,True,Calculated
1848,2024-11-21,,77,Manufacturing,CO2,89.28,4,133.32,True,Direct Measurement
1849,2023-01-01,,78,Facilities,CO2,91.03,4,116.3,True,Calculated
1850,2023-01-31,,78,Transportation,CO2,370.89,4,468.21,True,Calculated
1851,2023-03-02,,78,Manufacturing,CO2,459.09,4,666.23,True,Direct Measurement
1852,2023-04-01,,78,Manufacturing,CO2,414.66,4,566.02,True,Direct Measurement
1853,2023-05-01,,78,Manufacturing,CO2,273.83,4,370.23,True,Direct Measurement
1854,2023-05-31,,78,Facilities,CO2,374.46,4,431.08,True,Estimated
1855,2023-06-30,,78,Transportation,CO2,179.02,4,209.28,True,Direct Measurement
1856,2023-07-30,,78,Transportation,CO2,127.13,4,172.03,True,Estimated
1857,2023-08-29,,78,Facilities,CO2,52.29,4,65.45,True,Calculated
1858,2023-09-28,,78,Manufacturing,CO2,339.97,4,381.47,True,Estimated
1859,2023-10-28,,78,Facilities,CO2,467.58,4,516.23,True,Direct Measurement
1860,2023-11-27,,78,Facilities,CO2,234.74,4,310.87,True,Estimated
1861,2023-12-27,,78,Manufacturing,CO2,222.78,4,288.02,True,Estimated
1862,2024-01-26,,78,Facilities,CO2,154.66,4,188.58,True,Calculated
1863,2024-02-25,,78,Manufacturing,CO2,415.03,4,587.24,True,Direct Measurement
1864,2024-03-26,,78,Manufacturing,CO2,473.66,4,654.84,True,Calculated
1865,2024-04-25,,78,Facilities,CO2,461.56,4,558.35,True,Estimated
1866,2024-05-25,,78,Transportation,CO2,260.2,4,311.89,True,Calculated
1867,2024-06-24,,78,Manufacturing,CO2,174.57,4,261.32,True,Calculated
1868,2024-07-24,,78,Manufacturing,CO2,395.23,4,573.42,True,Estimated
1869,2024-08-23,,78,Transportation,CO2,492.59,4,545.57,True,Estimated
1870,2024-09-22,,78,Facilities,CO2,195.92,4,253.79,True,Calculated
1871,2024-10-22,,78,Facilities,CO2,247.02,4,300.74,True,Direct Measurement
1872,2024-11-21,,78,Manufacturing,CO2,125.67,4,167.59,True,Estimated
1873,2023-01-01,,79,Facilities,CO2,137.54,4,181.85,True,Estimated
1874,2023-01-31,,79,Transportation,CO2,387.51,4,459.25,True,Direct Measurement
1875,2023-03-02,,79,Facilities,CO2,462.99,4,530.62,True,Estimated
1876,2023-04-01,,79,Facilities,CO2,86.57,4,125.19,True,Direct Measurement
1877,2023-05-01,,79,Transportation,CO2,486.72,4,613.88,True,Estimated
1878,2023-05-31,,79,Manufacturing,CO2,155.53,4,179.62,True,Direct Measurement
1879,2023-06-30,,79,Transportation,CO2,286.23,4,329.62,True,Estimated
1880,2023-07-30,,79,Manufacturing,CO2,443.02,4,553.02,True,Calculated
1881,2023-08-29,,79,Facilities,CO2,126.55,4,156.81,True,Estimated
1882,2023-09-28,,79,Transportation,CO2,359.66,4,422.48,True,Direct Measurement
1883,2023-10-28,,79,Manufacturing,CO2,226.36,4,263.38,True,Estimated
1884,2023-11-27,,79,Facilities,CO2,135.49,4,154.07,True,Calculated
1885,2023-12-27,,79,Transportation,CO2,467.68,4,570.64,True,Estimated
1886,2024-01-26,,79,Manufacturing,CO2,178.81,4,229.12,True,Calculated
1887,2024-02-25,,79,Manufacturing,CO2,201.03,4,255.41,True,Estimated
1888,2024-03-26,,79,Transportation,CO2,75.19,4,96.56,True,Estimated
1889,2024-04-25,,79,Transportation,CO2,405.84,4,554.49,True,Estimated
1890,2024-05-25,,79,Manufacturing,CO2,176.83,4,203.4,True,Direct Measurement
1891,2024-06-24,,79,Manufacturing,CO2,96.87,4,137.32,True,Direct Measurement
1892,2024-07-24,,79,Transportation,CO2,199.05,4,259.56,True,Estimated
1893,2024-08-23,,79,Manufacturing,CO2,128.33,4,178.39,True,Estimated
1894,2024-09-22,,79,Facilities,CO2,369.55,4,524.13,True,Estimated
1895,2024-10-22,,79,Manufacturing,CO2,463.32,4,585.72,True,Calculated
1896,2024-11-21,,79,Transportation,CO2,491.71,4,551.24,True,Estimated
1897,2023-01-01,,80,Transportation,CO2,102.19,4,132.66,True,Estimated
1898,2023-01-31,,80,Facilities,CO2,143.89,4,181.95,True,Calculated
1899,2023-03-02,,80,Transportation,CO2,380.65,4,528.32,True,Estimated
1900,2023-04-01,,80,Transportation,CO2,259.11,4,319.03,True,Direct Measurement
1901,2023-05-01,,80,Facilities,CO2,424.34,4,576.96,True,Estimated
1902,2023-05-31,,80,Transportation,CO2,373.18,4,486.19,True,Direct Measurement
1903,2023-06-30,,80,Manufacturing,CO2,83.82,4,109.17,True,Calculated
1904,2023-07-30,,80,Transportation,CO2,296.09,4,371.27,True,Calculated
1905,2023-08-29,,80,Transportation,CO2,207.89,4,243.29,True,Direct Measurement
1906,2023-09-28,,80,Facilities,CO2,470.12,4,690.22,True,Direct Measurement
1907,2023-10-28,,80,Manufacturing,CO2,318.79,4,354.58,True,Direct Measurement
1908,2023-11-27,,80,Facilities,CO2,160.8,4,180.2,True,Estimated
1909,2023-12-27,,80,Transportation,CO2,386.48,4,501.19,True,Direct Measurement
1910,2024-01-26,,80,Facilities,CO2,290.55,4,415.24,True,Calculated
1911,2024-02-25,,80,Facilities,CO2,350.65,4,509.16,True,Direct Measurement
1912,2024-03-26,,80,Facilities,CO2,347.79,4,395.74,True,Direct Measurement
1913,2024-04-25,,80,Facilities,CO2,83.01,4,107.74,True,Estimated
1914,2024-05-25,,80,Facilities,CO2,148.06,4,198.96,True,Estimated
1915,2024-06-24,,80,Facilities,CO2,321.48,4,360.03,True,Estimated
1916,2024-07-24,,80,Facilities,CO2,201.12,4,240.41,True,Direct Measurement
1917,2024-08-23,,80,Manufacturing,CO2,258.95,4,334.71,True,Direct Measurement
1918,2024-09-22,,80,Facilities,CO2,469.2,4,531.49,True,Calculated
1919,2024-10-22,,80,Transportation,CO2,169.67,4,227.95,True,Estimated
1920,2024-11-21,,80,Facilities,CO2,326.9,4,473.69,True,Direct Measurement
1921,2023-01-01,,81,Manufacturing,CO2,305.26,4,406.65,True,Direct Measurement
1922,2023-01-31,,81,Facilities,CO2,259.69,4,379.83,True,Estimated
1923,2023-03-02,,81,Manufacturing,CO2,162.47,4,215.37,True,Estimated
1924,2023-04-01,,81,Manufacturing,CO2,156.22,4,205.37,True,Calculated
1925,2023-05-01,,81,Manufacturing,CO2,173.03,4,226.01,True,Calculated
1926,2023-05-31,,81,Manufacturing,CO2,81.29,4,112.72,True,Estimated
1927,2023-06-30,,81,Transportation,CO2,241.56,4,358.06,True,Direct Measurement
1928,2023-07-30,,81,Facilities,CO2,167.54,4,189.72,True,Direct Measurement
1929,2023-08-29,,81,Manufacturing,CO2,459.5,4,598.57,True,Direct Measurement
1930,2023-09-28,,81,Transportation,CO2,273.1,4,304.94,True,Calculated
1931,2023-10-28,,81,Manufacturing,CO2,484.42,4,580.66,True,Estimated
1932,2023-11-27,,81,Transportation,CO2,181.04,4,212.88,True,Calculated
1933,2023-12-27,,81,Manufacturing,CO2,68.46,4,77.51,True,Estimated
1934,2024-01-26,,81,Transportation,CO2,364.85,4,531.49,True,Estimated
1935,2024-02-25,,81,Manufacturing,CO2,459.04,4,644.27,True,Direct Measurement
1936,2024-03-26,,81,Facilities,CO2,368.35,4,454.28,True,Direct Measurement
1937,2024-04-25,,81,Facilities,CO2,106.98,4,153.74,True,Estimated
1938,2024-05-25,,81,Facilities,CO2,475.52,4,652.16,True,Estimated
1939,2024-06-24,,81,Manufacturing,CO2,262.0,4,350.78,True,Direct Measurement
1940,2024-07-24,,81,Manufacturing,CO2,269.58,4,324.48,True,Calculated
1941,2024-08-23,,81,Manufacturing,CO2,391.82,4,469.44,True,Estimated
1942,2024-09-22,,81,Manufacturing,CO2,435.2,4,559.94,True,Direct Measurement
1943,2024-10-22,,81,Transportation,CO2,467.49,4,519.19,True,Direct Measurement
1944,2024-11-21,,81,Transportation,CO2,479.36,4,560.67,True,Calculated
1945,2023-01-01,,82,Facilities,CO2,298.15,4,424.69,True,Direct Measurement
1946,2023-01-31,,82,Transportation,CO2,275.73,4,376.21,True,Estimated
1947,2023-03-02,,82,Transportation,CO2,309.82,4,436.46,True,Calculated
1948,2023-04-01,,82,Facilities,CO2,83.74,4,96.72,True,Estimated
1949,2023-05-01,,82,Transportation,CO2,318.14,4,415.09,True,Estimated
1950,2023-05-31,,82,Transportation,CO2,102.94,4,151.88,True,Estimated
1951,2023-06-30,,82,Facilities,CO2,369.25,4,489.38,True,Calculated
1952,2023-07-30,,82,Transportation,CO2,160.81,4,229.17,True,Calculated
1953,2023-08-29,,82,Transportation,CO2,486.78,4,718.13,True,Calculated
1954,2023-09-28,,82,Facilities,CO2,421.09,4,582.83,True,Calculated
1955,2023-10-28,,82,Facilities,CO2,451.21,4,597.84,True,Direct Measurement
1956,2023-11-27,,82,Transportation,CO2,75.83,4,87.33,True,Calculated
1957,2023-12-27,,82,Manufacturing,CO2,81.94,4,107.62,True,Estimated
1958,2024-01-26,,82,Facilities,CO2,268.82,4,370.15,True,Calculated
1959,2024-02-25,,82,Manufacturing,CO2,306.71,4,443.62,True,Estimated
1960,2024-03-26,,82,Facilities,CO2,171.31,4,189.74,True,Estimated
1961,2024-04-25,,82,Facilities,CO2,119.89,4,178.21,True,Calculated
1962,2024-05-25,,82,Transportation,CO2,359.42,4,440.37,True,Direct Measurement
1963,2024-06-24,,82,Transportation,CO2,482.44,4,538.53,True,Estimated
1964,2024-07-24,,82,Transportation,CO2,273.43,4,365.93,True,Estimated
1965,2024-08-23,,82,Transportation,CO2,428.85,4,486.55,True,Estimated
1966,2024-09-22,,82,Transportation,CO2,490.48,4,544.91,True,Estimated
1967,2024-10-22,,82,Transportation,CO2,380.94,4,468.64,True,Estimated
1968,2024-11-21,,82,Manufacturing,CO2,386.95,4,459.52,True,Direct Measurement
1969,2023-01-01,,83,Facilities,CO2,319.54,4,425.75,True,Calculated
1970,2023-01-31,,83,Transportation,CO2,367.58,4,473.36,True,Estimated
1971,2023-03-02,,83,Facilities,CO2,64.08,4,88.69,True,Calculated
1972,2023-04-01,,83,Manufacturing,CO2,129.53,4,183.2,True,Calculated
1973,2023-05-01,,83,Manufacturing,CO2,288.55,4,414.88,True,Calculated
1974,2023-05-31,,83,Manufacturing,CO2,347.94,4,403.71,True,Direct Measurement
1975,2023-06-30,,83,Transportation,CO2,372.24,4,504.2,True,Direct Measurement
1976,2023-07-30,,83,Facilities,CO2,403.03,4,458.0,True,Calculated
1977,2023-08-29,,83,Transportation,CO2,66.1,4,80.23,True,Calculated
1978,2023-09-28,,83,Manufacturing,CO2,416.72,4,532.04,True,Direct Measurement
1979,2023-10-28,,83,Manufacturing,CO2,133.2,4,196.45,True,Direct Measurement
1980,2023-11-27,,83,Manufacturing,CO2,291.83,4,417.82,True,Direct Measurement
1981,2023-12-27,,83,Facilities,CO2,416.36,4,571.59,True,Direct Measurement
1982,2024-01-26,,83,Transportation,CO2,101.29,4,114.4,True,Estimated
1983,2024-02-25,,83,Transportation,CO2,318.31,4,368.17,True,Calculated
1984,2024-03-26,,83,Facilities,CO2,101.2,4,145.8,True,Calculated
1985,2024-04-25,,83,Transportation,CO2,232.79,4,344.37,True,Direct Measurement
1986,2024-05-25,,83,Transportation,CO2,231.79,4,308.3,True,Calculated
1987,2024-06-24,,83,Transportation,CO2,460.89,4,665.82,True,Estimated
1988,2024-07-24,,83,Transportation,CO2,151.73,4,214.55,True,Direct Measurement
1989,2024-08-23,,83,Manufacturing,CO2,328.66,4,440.07,True,Calculated
1990,2024-09-22,,83,Facilities,CO2,209.85,4,248.92,True,Direct Measurement
1991,2024-10-22,,83,Facilities,CO2,172.73,4,199.69,True,Calculated
1992,2024-11-21,,83,Manufacturing,CO2,120.96,4,161.03,True,Direct Measurement
1993,2023-01-01,,84,Manufacturing,CO2,313.65,4,398.31,True,Calculated
1994,2023-01-31,,84,Transportation,CO2,442.4,4,535.93,True,Calculated
1995,2023-03-02,,84,Manufacturing,CO2,174.72,4,242.49,True,Estimated
1996,2023-04-01,,84,Transportation,CO2,122.6,4,155.8,True,Direct Measurement
1997,2023-05-01,,84,Facilities,CO2,438.6,4,484.97,True,Calculated
1998,2023-05-31,,84,Facilities,CO2,330.41,4,425.54,True,Direct Measurement
1999,2023-06-30,,84,Facilities,CO2,325.91,4,482.06,True,Direct Measurement
2000,2023-07-30,,84,Transportation,CO2,266.03,4,364.13,True,Direct Measurement
2001,2023-08-29,,84,Facilities,CO2,414.66,4,525.51,True,Calculated
2002,2023-09-28,,84,Manufacturing,CO2,82.72,4,117.06,True,Estimated
2003,2023-10-28,,84,Manufacturing,CO2,129.39,4,182.1,True,Calculated
2004,2023-11-27,,84,Transportation,CO2,370.25,4,531.63,True,Estimated
2005,2023-12-27,,84,Manufacturing,CO2,135.27,4,200.0,True,Estimated
2006,2024-01-26,,84,Manufacturing,CO2,52.21,4,74.91,True,Direct Measurement
2007,2024-02-25,,84,Transportation,CO2,167.89,4,185.38,True,Calculated
2008,2024-03-26,,84,Transportation,CO2,458.76,4,517.12,True,Direct Measurement
2009,2024-04-25,,84,Facilities,CO2,55.19,4,70.25,True,Calculated
2010,2024-05-25,,84,Facilities,CO2,165.88,4,207.4,True,Calculated
2011,2024-06-24,,84,Transportation,CO2,129.08,4,161.08,True,Estimated
2012,2024-07-24,,84,Facilities,CO2,345.12,4,502.81,True,Calculated
2013,2024-08-23,,84,Facilities,CO2,158.78,4,189.8,True,Estimated
2014,2024-09-22,,84,Manufacturing,CO2,249.26,4,368.08,True,Direct Measurement
2015,2024-10-22,,84,Manufacturing,CO2,164.0,4,184.14,True,Direct Measurement
2016,2024-11-21,,84,Manufacturing,CO2,194.69,4,220.17,True,Calculated
2017,2023-01-01,,85,Manufacturing,CO2,97.29,4,115.43,True,Calculated
2018,2023-01-31,,85,Transportation,CO2,331.46,4,453.49,True,Calculated
2019,2023-03-02,,85,Transportation,CO2,198.32,4,288.98,True,Direct Measurement
2020,2023-04-01,,85,Transportation,CO2,460.14,4,507.76,True,Estimated
2021,2023-05-01,,85,Facilities,CO2,393.17,4,436.75,True,Estimated
2022,2023-05-31,,85,Facilities,CO2,324.68,4,465.24,True,Direct Measurement
2023,2023-06-30,,85,Transportation,CO2,254.61,4,292.34,True,Estimated
2024,2023-07-30,,85,Manufacturing,CO2,428.66,4,572.3,True,Calculated
2025,2023-08-29,,85,Transportation,CO2,136.7,4,159.54,True,Calculated
2026,2023-09-28,,85,Transportation,CO2,280.57,4,418.11,True,Calculated
2027,2023-10-28,,85,Manufacturing,CO2,258.96,4,358.6,True,Direct Measurement
2028,2023-11-27,,85,Manufacturing,CO2,187.49,4,268.19,True,Estimated
2029,2023-12-27,,85,Manufacturing,CO2,99.04,4,110.48,True,Direct Measurement
2030,2024-01-26,,85,Transportation,CO2,284.15,4,323.12,True,Calculated
2031,2024-02-25,,85,Transportation,CO2,359.14,4,447.92,True,Calculated
2032,2024-03-26,,85,Facilities,CO2,344.49,4,477.07,True,Estimated
2033,2024-04-25,,85,Manufacturing,CO2,382.76,4,433.04,True,Calculated
2034,2024-05-25,,85,Facilities,CO2,289.81,4,410.48,True,Estimated
2035,2024-06-24,,85,Transportation,CO2,294.58,4,433.22,True,Calculated
2036,2024-07-24,,85,Facilities,CO2,493.51,4,679.79,True,Calculated
2037,2024-08-23,,85,Manufacturing,CO2,482.57,4,625.17,True,Estimated
2038,2024-09-22,,85,Manufacturing,CO2,175.95,4,256.34,True,Direct Measurement
2039,2024-10-22,,85,Transportation,CO2,100.48,4,145.01,True,Direct Measurement
2040,2024-11-21,,85,Facilities,CO2,424.87,4,600.92,True,Calculated
2041,2023-01-01,,86,Transportation,CO2,265.56,4,326.19,True,Direct Measurement
2042,2023-01-31,,86,Manufacturing,CO2,358.2,4,491.22,True,Calculated
2043,2023-03-02,,86,Facilities,CO2,261.6,4,369.02,True,Estimated
2044,2023-04-01,,86,Manufacturing,CO2,439.71,4,590.38,True,Estimated
2045,2023-05-01,,86,Facilities,CO2,485.14,4,727.04,True,Estimated
2046,2023-05-31,,86,Manufacturing,CO2,306.98,4,364.85,True,Estimated
2047,2023-06-30,,86,Transportation,CO2,314.23,4,466.5,True,Estimated
2048,2023-07-30,,86,Manufacturing,CO2,486.8,4,644.9,True,Calculated
2049,2023-08-29,,86,Transportation,CO2,386.69,4,565.07,True,Estimated
2050,2023-09-28,,86,Facilities,CO2,166.12,4,197.21,True,Direct Measurement
2051,2023-10-28,,86,Manufacturing,CO2,180.41,4,211.04,True,Estimated
2052,2023-11-27,,86,Facilities,CO2,148.89,4,210.23,True,Calculated
2053,2023-12-27,,86,Manufacturing,CO2,78.33,4,113.96,True,Estimated
2054,2024-01-26,,86,Manufacturing,CO2,85.86,4,117.94,True,Estimated
2055,2024-02-25,,86,Facilities,CO2,333.05,4,474.01,True,Direct Measurement
2056,2024-03-26,,86,Manufacturing,CO2,380.85,4,552.77,True,Direct Measurement
2057,2024-04-25,,86,Transportation,CO2,159.45,4,191.16,True,Calculated
2058,2024-05-25,,86,Manufacturing,CO2,85.0,4,121.49,True,Estimated
2059,2024-06-24,,86,Facilities,CO2,415.46,4,563.13,True,Direct Measurement
2060,2024-07-24,,86,Manufacturing,CO2,176.88,4,247.15,True,Direct Measurement
2061,2024-08-23,,86,Transportation,CO2,320.33,4,474.53,True,Direct Measurement
2062,2024-09-22,,86,Manufacturing,CO2,186.82,4,234.36,True,Estimated
