SUPPLIER_PERFORMANCE_ID,SUPPLIER_ID,EVALUATION_PERIOD,METRIC_TYPE,METRIC_VALUE,TARGET_VALUE,RATING,COMMENTS,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
934,187,2024-Q4,LEAD_TIME_ADHERENCE,79.1,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
935,187,2024-Q4,OVERALL_SCORE,84.11,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
936,188,2024-Q4,ON_TIME_DELIVERY,76.1,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
937,188,2024-Q4,QUALITY_ACCEPTANCE,89.4,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
938,188,2024-Q4,PRICE_VARIANCE,-6.54,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
939,188,2024-Q4,LEAD_TIME_ADHERENCE,83.31,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
940,188,2024-Q4,OVERALL_SCORE,84.93,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
941,189,2024-Q4,ON_TIME_DELIVERY,88.4,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
942,189,2024-Q4,QUALITY_ACCEPTANCE,71.6,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
943,189,2024-Q4,PRICE_VARIANCE,2.4,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
944,189,2024-Q4,LEAD_TIME_ADHERENCE,89.22,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
945,189,2024-Q4,OVERALL_SCORE,99.36,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
946,190,2024-Q4,ON_TIME_DELIVERY,95.32,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
947,190,2024-Q4,QUALITY_ACCEPTANCE,76.06,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
948,190,2024-Q4,PRICE_VARIANCE,-5.5,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
949,190,2024-Q4,LEAD_TIME_ADHERENCE,70.14,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
950,190,2024-Q4,OVERALL_SCORE,83.97,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
951,191,2024-Q4,ON_TIME_DELIVERY,92.22,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
952,191,2024-Q4,QUALITY_ACCEPTANCE,74.94,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
953,191,2024-Q4,PRICE_VARIANCE,0.45,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
954,191,2024-Q4,LEAD_TIME_ADHERENCE,90.43,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
955,191,2024-Q4,OVERALL_SCORE,82.89,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
956,192,2024-Q4,ON_TIME_DELIVERY,72.47,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
957,192,2024-Q4,QUALITY_ACCEPTANCE,80.74,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
958,192,2024-Q4,PRICE_VARIANCE,4.18,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
959,192,2024-Q4,LEAD_TIME_ADHERENCE,93.57,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
960,192,2024-Q4,OVERALL_SCORE,92.25,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
961,193,2024-Q4,ON_TIME_DELIVERY,76.53,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
962,193,2024-Q4,QUALITY_ACCEPTANCE,96.85,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
963,193,2024-Q4,PRICE_VARIANCE,3.16,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
964,193,2024-Q4,LEAD_TIME_ADHERENCE,99.84,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
965,193,2024-Q4,OVERALL_SCORE,93.42,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
966,194,2024-Q4,ON_TIME_DELIVERY,71.15,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
967,194,2024-Q4,QUALITY_ACCEPTANCE,83.9,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
968,194,2024-Q4,PRICE_VARIANCE,-6.59,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
969,194,2024-Q4,LEAD_TIME_ADHERENCE,77.79,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
970,194,2024-Q4,OVERALL_SCORE,95.87,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
971,195,2024-Q4,ON_TIME_DELIVERY,92.44,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
972,195,2024-Q4,QUALITY_ACCEPTANCE,83.11,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
973,195,2024-Q4,PRICE_VARIANCE,6.18,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
974,195,2024-Q4,LEAD_TIME_ADHERENCE,78.8,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
975,195,2024-Q4,OVERALL_SCORE,74.2,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
976,196,2024-Q4,ON_TIME_DELIVERY,78.34,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
977,196,2024-Q4,QUALITY_ACCEPTANCE,85.06,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
978,196,2024-Q4,PRICE_VARIANCE,9.17,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
979,196,2024-Q4,LEAD_TIME_ADHERENCE,74.2,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
980,196,2024-Q4,OVERALL_SCORE,91.03,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
981,197,2024-Q4,ON_TIME_DELIVERY,80.4,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
982,197,2024-Q4,QUALITY_ACCEPTANCE,70.08,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
983,197,2024-Q4,PRICE_VARIANCE,6.74,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
984,197,2024-Q4,LEAD_TIME_ADHERENCE,72.87,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
985,197,2024-Q4,OVERALL_SCORE,83.66,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
986,198,2024-Q4,ON_TIME_DELIVERY,77.01,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
987,198,2024-Q4,QUALITY_ACCEPTANCE,82.29,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
988,198,2024-Q4,PRICE_VARIANCE,6.77,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
989,198,2024-Q4,LEAD_TIME_ADHERENCE,97.28,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
990,198,2024-Q4,OVERALL_SCORE,96.21,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
991,199,2024-Q4,ON_TIME_DELIVERY,80.18,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
992,199,2024-Q4,QUALITY_ACCEPTANCE,75.77,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
993,199,2024-Q4,PRICE_VARIANCE,-7.2,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
994,199,2024-Q4,LEAD_TIME_ADHERENCE,89.36,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
995,199,2024-Q4,OVERALL_SCORE,72.15,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
996,200,2024-Q4,ON_TIME_DELIVERY,86.48,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
997,200,2024-Q4,QUALITY_ACCEPTANCE,97.48,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
998,200,2024-Q4,PRICE_VARIANCE,-1.75,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
999,200,2024-Q4,LEAD_TIME_ADHERENCE,83.98,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
1000,200,2024-Q4,OVERALL_SCORE,77.8,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
