DEMAND_ACTUAL_ID,PRODUCT_ID,SITE_ID,DEMAND_DATE,ACTUAL_QUANTITY,ACTUAL_UNIT_OF_MEASURE_ID,DEMAND_SOURCE
2890,192,6,2024-04-02,367,1,MRO
2891,404,6,2024-11-28,95,1,Production
2892,250,2,2024-03-08,122,1,Stock
2893,176,8,2024-03-07,319,1,Production
2894,441,2,2024-01-25,489,1,Stock
2895,410,7,2023-11-27,24,1,Production
2896,215,2,2023-12-23,101,1,Production
2897,372,6,2023-01-05,34,1,Stock
2898,249,8,2023-10-11,180,1,Project
2899,471,3,2023-11-22,53,1,Project
2900,398,3,2024-10-19,485,1,Stock
2901,317,8,2024-01-17,209,1,MRO
2902,478,6,2024-08-08,435,1,MRO
2903,391,4,2024-02-23,32,1,MRO
2904,464,7,2024-09-29,77,1,Stock
2905,251,2,2023-10-24,168,1,Project
2906,35,3,2023-08-18,222,1,MRO
2907,351,2,2023-01-09,312,1,Stock
2908,268,7,2024-08-25,298,1,Stock
2909,489,1,2023-07-04,265,1,Stock
2910,253,1,2024-02-08,410,1,Stock
2911,407,1,2023-11-15,134,1,Project
2912,205,2,2024-03-05,189,1,Production
2913,172,3,2024-07-17,73,1,Production
2914,342,2,2023-09-28,195,1,Stock
2915,428,7,2024-09-23,331,1,Stock
2916,301,8,2024-01-25,325,1,Production
2917,477,5,2024-06-04,186,1,Project
2918,419,7,2024-02-11,414,1,Production
2919,444,6,2024-06-18,271,1,MRO
2920,410,1,2023-10-31,369,1,MRO
2921,378,7,2024-10-13,457,1,MRO
2922,475,8,2023-12-30,288,1,MRO
2923,124,7,2023-04-13,280,1,Production
2924,303,3,2024-05-14,498,1,Project
2925,487,7,2024-08-07,467,1,Production
2926,67,6,2024-07-01,384,1,Stock
2927,90,1,2024-07-14,140,1,Production
2928,490,4,2024-04-04,420,1,MRO
2929,216,2,2024-01-04,187,1,Production
2930,472,2,2023-01-20,367,1,MRO
2931,473,1,2023-04-02,436,1,Stock
2932,34,3,2023-04-23,278,1,Stock
2933,211,3,2023-02-04,421,1,Stock
2934,397,4,2024-02-07,237,1,Project
2935,277,3,2024-04-08,446,1,Project
2936,48,6,2023-01-19,338,1,MRO
2937,157,5,2023-10-14,432,1,MRO
2938,247,2,2024-06-17,260,1,Stock
2939,83,4,2024-02-22,394,1,MRO
2940,421,7,2023-06-24,40,1,Project
2941,34,3,2024-09-03,43,1,MRO
2942,488,7,2024-11-02,114,1,Production
2943,455,1,2024-05-21,350,1,Project
2944,245,5,2024-09-25,102,1,Project
2945,487,7,2023-07-25,483,1,Stock
2946,450,4,2024-03-11,385,1,Stock
2947,323,5,2024-05-15,423,1,Production
2948,375,7,2023-12-01,304,1,Production
2949,55,3,2023-07-23,14,1,Stock
2950,307,6,2024-03-08,205,1,Stock
2951,129,1,2024-09-09,477,1,Stock
2952,163,3,2023-01-19,267,1,MRO
2953,184,1,2024-09-19,175,1,Stock
2954,431,3,2024-07-14,220,1,MRO
2955,25,5,2023-03-26,373,1,Stock
2956,14,8,2024-02-14,149,1,Stock
2957,361,8,2024-03-01,107,1,Stock
2958,52,8,2023-12-16,215,1,MRO
2959,69,6,2024-05-22,319,1,Production
2960,491,6,2023-05-13,404,1,MRO
2961,182,7,2023-08-05,140,1,Production
2962,396,2,2023-04-23,33,1,Production
2963,102,2,2023-01-02,353,1,MRO
2964,253,3,2023-03-04,261,1,Stock
2965,248,4,2023-02-21,435,1,MRO
2966,146,6,2024-03-15,248,1,Production
2967,127,7,2023-03-15,87,1,Project
2968,22,1,2023-07-03,229,1,MRO
2969,7,6,2024-01-09,168,1,Production
2970,157,3,2023-02-24,393,1,Stock
2971,362,5,2023-05-01,487,1,Stock
2972,67,4,2024-11-30,345,1,Production
2973,400,1,2024-10-07,200,1,MRO
2974,133,4,2023-11-24,105,1,MRO
2975,128,3,2023-08-05,71,1,MRO
2976,390,2,2024-01-08,318,1,Project
2977,396,4,2023-08-14,159,1,Production
2978,70,4,2023-06-26,315,1,Production
2979,115,6,2024-02-14,435,1,Production
2980,116,8,2023-08-02,488,1,MRO
2981,427,6,2023-11-26,169,1,MRO
2982,402,7,2023-06-09,314,1,Production
2983,63,4,2024-09-02,485,1,Project
2984,278,5,2023-10-05,266,1,Stock
2985,324,4,2023-07-20,14,1,MRO
2986,329,4,2023-07-19,312,1,Production
2987,491,7,2023-04-24,138,1,Production
2988,292,5,2024-01-18,124,1,Stock
2989,192,5,2023-04-04,412,1,Project
2990,22,4,2024-07-19,190,1,Stock
2991,35,5,2023-02-22,1,1,MRO
2992,179,8,2024-11-25,406,1,Production
2993,422,1,2023-08-26,122,1,Production
2994,164,5,2023-02-18,147,1,Production
2995,395,5,2024-03-30,71,1,Project
2996,274,5,2024-02-29,141,1,Project
2997,189,5,2023-04-06,113,1,MRO
2998,37,4,2024-06-30,373,1,MRO
2999,200,8,2023-04-10,103,1,Production
3000,170,1,2023-01-26,108,1,Stock
3001,110,6,2024-03-04,249,1,Stock
3002,41,2,2024-02-04,339,1,Project
3003,244,4,2023-03-01,128,1,MRO
3004,370,3,2024-05-03,414,1,Project
3005,126,3,2023-01-29,388,1,Stock
3006,23,8,2024-11-04,42,1,MRO
3007,253,7,2023-08-21,340,1,Stock
3008,347,7,2024-11-01,276,1,MRO
3009,105,1,2023-11-29,399,1,Stock
3010,21,8,2024-01-23,135,1,Production
3011,139,8,2024-06-30,381,1,Stock
3012,61,1,2023-06-05,45,1,Stock
3013,28,6,2023-12-19,190,1,Stock
3014,207,8,2023-08-01,474,1,Stock
3015,140,2,2023-01-05,211,1,Stock
3016,227,7,2024-07-06,173,1,Project
3017,190,8,2024-07-24,58,1,MRO
3018,323,1,2024-11-23,184,1,Project
3019,311,5,2023-07-30,499,1,MRO
3020,13,1,2023-06-11,326,1,MRO
3021,269,2,2024-08-05,386,1,MRO
3022,121,3,2023-05-10,9,1,Production
3023,200,5,2024-02-17,346,1,Project
3024,449,4,2023-04-10,45,1,Project
3025,457,7,2024-04-09,308,1,Stock
3026,398,3,2024-03-27,101,1,Production
3027,359,2,2024-07-04,312,1,Production
3028,450,6,2024-04-08,49,1,MRO
3029,328,6,2023-02-15,452,1,Stock
3030,366,5,2023-03-13,438,1,Production
3031,320,4,2024-01-29,218,1,MRO
3032,283,3,2023-03-29,119,1,Project
3033,126,7,2024-06-13,355,1,Stock
3034,81,4,2024-06-09,308,1,Stock
3035,20,4,2023-10-06,493,1,Stock
3036,230,5,2023-01-18,421,1,MRO
3037,309,2,2023-03-08,352,1,Project
3038,111,2,2024-01-28,7,1,Production
3039,248,6,2023-10-05,427,1,Production
3040,483,7,2023-05-22,331,1,Stock
3041,290,2,2024-03-15,484,1,Production
3042,470,5,2023-05-03,200,1,MRO
3043,28,1,2023-03-30,155,1,Stock
3044,315,3,2023-08-29,300,1,Project
3045,166,8,2023-03-05,278,1,MRO
3046,409,8,2024-09-09,444,1,MRO
3047,198,3,2023-02-12,256,1,Stock
3048,1,2,2023-05-18,497,1,Production
3049,3,2,2024-01-05,42,1,Project
3050,420,2,2024-10-26,304,1,Stock
3051,344,3,2023-05-15,390,1,MRO
3052,305,3,2024-06-02,192,1,MRO
3053,40,2,2024-08-10,272,1,Production
3054,429,6,2024-07-27,470,1,MRO
3055,469,2,2023-06-12,476,1,Stock
3056,152,2,2023-01-24,339,1,MRO
3057,146,3,2023-10-21,260,1,Stock
3058,117,7,2024-07-09,81,1,Production
3059,456,8,2023-11-29,457,1,MRO
3060,244,3,2023-04-09,313,1,Production
3061,265,5,2023-01-14,242,1,Project
3062,102,3,2024-04-12,261,1,Project
3063,50,7,2023-02-04,270,1,MRO
3064,395,2,2023-01-27,218,1,Project
3065,132,6,2024-04-01,195,1,Stock
3066,481,2,2023-07-07,421,1,Project
3067,416,2,2024-05-23,453,1,Stock
3068,422,1,2024-01-10,233,1,Project
3069,492,8,2024-07-26,188,1,Stock
3070,283,7,2024-06-23,3,1,MRO
3071,479,2,2024-05-06,21,1,Stock
3072,96,4,2023-12-29,402,1,MRO
3073,43,8,2023-09-01,148,1,Production
3074,406,1,2024-10-22,83,1,Project
3075,449,2,2023-07-12,115,1,Project
3076,365,5,2023-12-14,234,1,Production
3077,77,8,2023-03-07,78,1,Stock
3078,205,8,2024-03-01,467,1,Stock
3079,110,8,2024-04-03,107,1,MRO
3080,322,8,2024-10-21,449,1,Project
3081,237,8,2024-05-02,82,1,Production
3082,118,7,2023-03-31,146,1,Stock
3083,136,7,2023-01-02,56,1,Stock
3084,4,5,2024-07-25,232,1,MRO
3085,233,3,2023-07-26,130,1,Stock
3086,204,4,2024-10-16,186,1,MRO
3087,7,7,2024-04-02,180,1,Stock
3088,62,3,2023-05-12,286,1,Project
3089,233,6,2023-01-31,332,1,Project
3090,63,8,2024-03-24,499,1,Production
3091,164,1,2023-05-27,425,1,Stock
3092,26,5,2023-08-16,398,1,Production
3093,337,2,2023-07-02,324,1,Project
3094,333,7,2023-12-17,48,1,Project
3095,175,4,2024-01-08,278,1,MRO
3096,209,4,2023-05-19,177,1,Project
3097,417,6,2024-05-09,139,1,Project
3098,399,7,2024-11-04,99,1,Production
3099,168,6,2023-04-16,487,1,Production
3100,410,8,2024-10-14,142,1,MRO
3101,31,3,2024-10-02,458,1,MRO
3102,175,6,2023-03-12,255,1,MRO
3103,35,4,2023-03-19,46,1,MRO
3104,296,5,2024-01-24,483,1,MRO
3105,450,8,2024-08-17,229,1,MRO
3106,83,1,2024-07-31,499,1,MRO
3107,404,6,2023-06-22,204,1,Production
3108,425,6,2023-02-14,312,1,Project
3109,418,4,2023-06-29,112,1,Stock
3110,252,2,2023-08-08,363,1,Project
3111,401,5,2023-07-03,88,1,MRO
3112,231,8,2023-09-28,60,1,Project
3113,368,6,2024-07-28,454,1,MRO
3114,42,7,2024-03-08,296,1,Stock
3115,403,1,2024-10-06,178,1,Stock
3116,225,4,2024-10-04,487,1,Production
3117,255,7,2024-11-24,308,1,Production
3118,208,4,2024-04-16,42,1,Stock
3119,79,6,2023-10-09,170,1,Production
3120,138,1,2024-08-01,392,1,Project
3121,481,1,2024-08-05,388,1,Project
3122,289,1,2023-02-24,236,1,Stock
3123,69,7,2024-01-03,81,1,Production
3124,494,8,2023-01-29,446,1,Project
3125,32,7,2024-07-03,471,1,Production
3126,437,4,2023-02-25,488,1,MRO
3127,24,4,2024-10-21,319,1,Project
3128,372,3,2024-10-14,147,1,MRO
3129,248,8,2023-09-26,331,1,MRO
3130,497,5,2023-10-23,393,1,Stock
3131,435,4,2024-07-16,264,1,Project
3132,209,6,2023-12-22,111,1,MRO
3133,9,6,2024-04-16,394,1,Project
3134,362,7,2023-09-23,494,1,Project
3135,101,5,2023-12-05,229,1,MRO
3136,428,7,2024-05-22,127,1,Production
3137,383,8,2023-05-24,88,1,MRO
3138,161,1,2023-05-18,60,1,MRO
3139,374,1,2024-11-17,77,1,Project
3140,2,2,2023-05-03,257,1,MRO
3141,71,8,2023-08-11,471,1,Project
3142,165,1,2024-08-05,51,1,Production
3143,325,5,2023-08-15,193,1,MRO
3144,370,6,2023-04-18,133,1,Project
3145,405,2,2024-01-01,230,1,Production
3146,451,8,2023-05-24,280,1,Production
3147,398,1,2023-02-26,10,1,Production
3148,65,1,2023-11-11,228,1,Stock
3149,311,6,2024-04-23,203,1,Stock
3150,442,2,2023-05-15,79,1,Stock
3151,287,4,2023-06-28,81,1,MRO
3152,231,8,2023-10-04,143,1,Project
3153,333,4,2024-11-28,460,1,Project
3154,481,6,2023-03-04,71,1,Production
3155,434,1,2023-10-08,104,1,Project
3156,1,6,2023-02-22,457,1,Stock
3157,38,5,2024-05-15,470,1,Stock
3158,147,1,2024-06-03,404,1,Production
3159,348,4,2023-10-03,164,1,Stock
3160,271,8,2024-08-24,493,1,MRO
3161,136,8,2023-10-06,226,1,Stock
3162,22,8,2023-08-19,430,1,Production
3163,204,8,2023-02-02,175,1,Project
3164,171,6,2024-04-08,250,1,Production
3165,52,8,2023-05-23,258,1,Project
3166,185,2,2023-09-30,357,1,MRO
3167,376,8,2024-01-09,150,1,Stock
3168,133,8,2024-05-10,90,1,MRO
3169,209,4,2023-04-24,370,1,MRO
3170,296,4,2023-06-17,175,1,Production
3171,100,7,2024-04-03,197,1,MRO
3172,408,6,2024-03-28,330,1,Production
3173,2,1,2024-09-14,343,1,Production
3174,165,3,2024-07-23,51,1,Stock
3175,204,1,2023-06-17,346,1,MRO
3176,28,7,2024-01-22,470,1,MRO
3177,339,7,2024-09-04,37,1,Production
3178,218,4,2024-09-18,121,1,Project
3179,307,1,2024-11-28,481,1,Production
3180,151,2,2023-10-29,338,1,Project
3181,401,6,2024-02-25,79,1,MRO
3182,376,3,2023-10-24,170,1,Project
3183,195,5,2023-08-26,445,1,Production
3184,399,5,2024-01-31,257,1,Project
3185,490,3,2023-02-18,47,1,Production
3186,383,1,2023-09-21,172,1,Production
3187,56,8,2023-06-22,47,1,Stock
3188,177,8,2024-09-16,119,1,Project
3189,289,5,2024-03-09,5,1,Stock
3190,267,5,2023-08-17,76,1,Project
3191,383,3,2024-03-18,307,1,Production
3192,320,2,2024-08-23,451,1,MRO
3193,470,3,2023-07-15,443,1,Production
3194,203,6,2024-04-05,157,1,Stock
3195,269,7,2023-10-28,315,1,Stock
3196,374,5,2024-02-26,139,1,Project
3197,485,6,2024-10-30,5,1,Project
3198,195,1,2024-11-09,297,1,Project
3199,161,4,2024-07-25,356,1,Production
3200,85,2,2024-03-17,269,1,Production
3201,196,4,2024-07-06,140,1,Production
3202,240,3,2023-03-29,26,1,Project
3203,429,8,2023-11-23,492,1,MRO
3204,161,2,2024-06-04,82,1,MRO
3205,71,6,2024-06-14,52,1,Project
3206,124,3,2024-02-12,89,1,MRO
3207,6,8,2023-02-07,127,1,MRO
3208,321,3,2024-02-29,181,1,MRO
3209,471,7,2024-06-26,435,1,MRO
3210,105,5,2023-03-11,58,1,Production
3211,269,3,2024-10-18,75,1,Stock
3212,446,3,2023-10-20,134,1,Project
3213,52,7,2023-10-22,481,1,Stock
3214,165,3,2024-04-03,1,1,MRO
3215,114,1,2023-04-29,208,1,Production
3216,326,5,2023-03-14,105,1,Production
3217,398,4,2024-05-12,347,1,MRO
3218,188,3,2023-07-01,191,1,MRO
3219,115,7,2023-08-18,70,1,Project
3220,418,4,2023-01-18,324,1,Production
3221,380,7,2023-07-19,90,1,Production
3222,406,4,2024-01-12,112,1,Production
3223,98,4,2024-07-14,138,1,Stock
3224,350,5,2024-09-16,388,1,Project
3225,279,8,2024-05-20,225,1,Stock
3226,63,2,2024-01-10,91,1,Production
3227,365,5,2023-09-15,388,1,Production
3228,449,5,2024-08-17,41,1,Stock
3229,328,5,2023-07-17,449,1,MRO
3230,303,4,2023-04-02,88,1,Production
3231,476,7,2023-12-12,366,1,Project
3232,293,3,2024-07-16,395,1,Project
3233,475,5,2023-09-03,410,1,Stock
3234,206,8,2023-02-25,355,1,Project
3235,234,1,2023-02-13,143,1,Production
3236,76,6,2023-11-01,123,1,Project
3237,15,6,2023-04-18,253,1,Project
3238,163,6,2024-11-04,241,1,MRO
3239,385,6,2024-04-18,305,1,Stock
3240,111,3,2023-07-11,97,1,MRO
3241,418,5,2023-12-16,137,1,MRO
3242,442,8,2023-12-16,69,1,Production
3243,310,7,2023-03-15,485,1,Stock
3244,453,1,2023-03-07,21,1,Stock
3245,3,7,2023-01-24,65,1,MRO
3246,380,7,2023-02-17,248,1,Stock
3247,95,6,2023-05-24,462,1,Production
3248,79,2,2023-03-26,192,1,MRO
3249,326,1,2023-12-12,328,1,Production
3250,43,3,2023-05-29,452,1,Stock
3251,135,2,2024-10-09,466,1,Stock
3252,218,6,2023-08-06,58,1,MRO
3253,84,1,2023-03-08,244,1,Production
3254,383,8,2023-02-15,497,1,MRO
3255,103,6,2024-11-15,429,1,Project
3256,430,2,2023-03-02,478,1,Production
3257,364,3,2024-01-10,301,1,MRO
3258,321,4,2023-10-22,409,1,Project
3259,28,8,2023-01-01,367,1,Project
3260,463,5,2023-07-09,303,1,Production
3261,472,1,2023-03-04,290,1,Stock
3262,15,2,2024-06-14,325,1,Production
3263,352,7,2024-04-15,495,1,Stock
3264,58,8,2024-02-02,84,1,Project
3265,160,2,2024-10-09,207,1,MRO
3266,456,2,2023-08-21,208,1,Project
3267,446,2,2024-01-02,173,1,MRO
3268,289,3,2024-08-15,60,1,Stock
3269,70,2,2023-03-19,235,1,Production
3270,190,6,2023-02-13,52,1,MRO
3271,218,8,2024-08-18,74,1,Stock
3272,103,1,2024-10-24,112,1,Project
3273,333,5,2024-01-06,442,1,Project
3274,52,5,2023-03-04,45,1,Project
3275,342,1,2023-01-02,4,1,Production
3276,83,6,2024-08-31,202,1,Project
3277,147,4,2024-05-06,17,1,MRO
3278,20,6,2024-04-08,34,1,Production
3279,134,4,2023-06-15,446,1,Stock
3280,360,1,2023-06-25,346,1,Production
3281,50,6,2024-11-10,198,1,Stock
3282,268,4,2024-05-25,198,1,Project
3283,115,1,2023-08-05,306,1,MRO
3284,261,1,2024-10-11,405,1,Stock
3285,477,8,2023-04-17,167,1,Stock
3286,366,3,2024-10-31,296,1,Production
3287,462,6,2023-06-05,158,1,Stock
3288,96,4,2023-07-15,148,1,Stock
3289,320,6,2023-03-15,128,1,MRO
3290,332,4,2024-11-13,277,1,MRO
3291,55,2,2023-12-15,189,1,Production
3292,29,7,2024-01-22,2,1,Production
3293,196,6,2024-06-27,138,1,MRO
3294,139,5,2024-04-28,103,1,Production
3295,358,3,2023-01-12,455,1,Stock
3296,272,8,2023-11-12,163,1,Production
3297,451,2,2023-11-17,107,1,Project
3298,391,7,2024-09-10,454,1,Project
3299,409,8,2023-02-10,43,1,Stock
3300,189,2,2023-08-27,36,1,Stock
3301,4,4,2023-06-08,256,1,Production
3302,104,5,2024-05-11,267,1,Stock
3303,231,8,2024-02-18,322,1,Project
3304,52,3,2024-02-19,332,1,Production
3305,194,8,2023-12-07,231,1,MRO
3306,98,2,2024-01-23,81,1,MRO
3307,312,3,2024-08-15,192,1,Project
3308,471,1,2024-09-24,278,1,MRO
3309,471,6,2023-11-13,111,1,Stock
3310,158,3,2024-03-08,265,1,MRO
3311,271,7,2023-12-18,269,1,Project
3312,254,3,2023-07-18,404,1,Stock
3313,263,8,2023-12-14,209,1,Stock
3314,94,5,2024-06-24,254,1,Production
3315,274,7,2024-08-14,347,1,Project
3316,436,5,2023-02-25,255,1,MRO
3317,180,7,2023-10-06,127,1,MRO
3318,73,2,2024-09-06,493,1,MRO
3319,454,6,2023-05-01,218,1,Stock
3320,103,4,2023-05-25,371,1,Project
3321,380,2,2024-12-01,210,1,Stock
3322,112,4,2023-03-16,42,1,MRO
3323,399,4,2024-03-23,353,1,Stock
3324,213,2,2023-10-11,151,1,Stock
3325,439,1,2023-08-03,492,1,Project
3326,302,7,2023-09-25,372,1,Stock
3327,24,5,2024-05-12,306,1,MRO
3328,461,2,2023-08-14,247,1,Project
3329,331,8,2024-11-25,59,1,Project
3330,54,1,2023-09-27,171,1,Project
3331,339,7,2023-09-16,438,1,Project
3332,464,1,2024-07-18,425,1,Stock
3333,219,3,2024-09-09,199,1,MRO
3334,225,4,2024-01-21,332,1,Stock
3335,255,2,2023-12-18,49,1,Project
3336,2,6,2024-01-05,395,1,MRO
3337,209,5,2024-06-21,114,1,MRO
3338,189,8,2024-02-19,444,1,Stock
3339,319,4,2023-10-11,330,1,Project
3340,267,1,2023-04-18,25,1,Stock
3341,114,3,2024-05-01,220,1,Project
3342,458,5,2023-05-31,136,1,MRO
3343,437,8,2024-10-27,96,1,Stock
3344,210,5,2024-11-21,312,1,MRO
3345,253,7,2023-05-04,7,1,MRO
3346,1,7,2024-11-08,23,1,Project
3347,313,6,2023-11-30,219,1,Production
3348,66,4,2023-12-13,103,1,MRO
3349,330,1,2024-06-01,151,1,Stock
3350,202,7,2024-09-04,280,1,Project
3351,296,3,2024-03-24,218,1,Stock
3352,38,2,2023-10-02,272,1,Stock
3353,79,6,2024-08-13,41,1,MRO
3354,227,5,2023-11-15,101,1,Production
3355,113,2,2023-07-26,311,1,Project
3356,31,8,2024-11-28,493,1,Stock
3357,284,6,2024-05-28,157,1,Stock
3358,10,5,2023-08-15,169,1,MRO
3359,132,8,2024-08-13,159,1,Project
3360,260,6,2024-01-27,231,1,Production
3361,414,5,2023-03-23,477,1,Production
3362,429,5,2024-03-24,411,1,Project
3363,72,3,2023-04-13,414,1,Stock
3364,9,3,2023-04-05,316,1,Project
3365,194,4,2023-05-20,486,1,Production
3366,291,8,2024-11-06,144,1,MRO
3367,424,1,2023-03-10,100,1,Stock
3368,261,1,2023-02-27,316,1,MRO
3369,49,8,2023-10-17,65,1,Project
3370,399,3,2023-12-29,424,1,Project
3371,88,1,2024-01-19,78,1,Project
3372,4,5,2024-06-10,193,1,Project
3373,455,4,2024-02-21,66,1,MRO
3374,89,3,2023-06-16,176,1,Stock
3375,226,7,2023-01-15,104,1,Project
3376,282,1,2023-10-18,243,1,Stock
3377,461,3,2023-04-13,212,1,Project
3378,36,6,2023-12-24,236,1,Production
3379,105,7,2023-11-06,389,1,Stock
3380,211,5,2024-07-30,370,1,MRO
3381,67,3,2024-01-25,102,1,Stock
3382,128,6,2024-07-07,269,1,Project
3383,134,7,2024-06-13,295,1,Stock
3384,416,3,2023-04-27,247,1,Project
3385,125,5,2023-05-15,27,1,MRO
3386,186,3,2023-02-28,479,1,Stock
3387,246,1,2023-08-23,223,1,MRO
3388,231,7,2023-02-21,171,1,Stock
3389,410,5,2023-08-03,118,1,Project
3390,196,5,2024-03-06,50,1,Production
3391,254,5,2023-08-10,368,1,Project
3392,9,1,2023-10-16,367,1,Stock
3393,341,7,2024-06-13,94,1,Project
3394,125,5,2024-07-02,25,1,Production
3395,476,6,2023-04-18,116,1,Production
3396,133,4,2023-12-09,284,1,Stock
3397,492,6,2023-08-24,220,1,MRO
3398,139,1,2023-10-14,300,1,Stock
3399,381,2,2023-10-29,175,1,MRO
3400,44,8,2023-06-24,462,1,Project
3401,197,2,2023-11-20,299,1,Production
3402,454,5,2023-09-09,354,1,MRO
3403,113,8,2024-04-24,123,1,Production
3404,74,6,2024-10-28,197,1,Production
3405,68,2,2023-03-27,38,1,Production
3406,315,7,2023-10-09,25,1,Project
3407,483,2,2024-08-06,403,1,MRO
3408,318,4,2024-08-22,248,1,Project
3409,124,5,2023-03-16,402,1,Stock
3410,419,7,2023-03-14,428,1,Stock
3411,399,8,2024-10-17,199,1,Project
3412,401,7,2023-11-25,291,1,Production
3413,225,3,2024-07-15,385,1,Project
3414,49,1,2023-09-28,212,1,Stock
3415,255,6,2023-09-10,156,1,Stock
3416,405,2,2023-12-04,263,1,MRO
3417,7,3,2024-04-04,413,1,Project
3418,117,2,2023-03-03,195,1,Stock
3419,214,2,2023-10-31,304,1,Production
3420,93,8,2024-03-28,182,1,MRO
3421,496,7,2023-12-02,206,1,Stock
3422,387,8,2023-05-29,159,1,Production
3423,94,7,2024-03-19,275,1,MRO
3424,83,3,2023-11-08,115,1,Stock
3425,284,4,2024-06-06,224,1,Stock
3426,7,1,2024-03-01,488,1,MRO
3427,256,8,2023-02-28,154,1,Project
3428,413,8,2023-06-07,370,1,Production
3429,465,3,2023-03-01,242,1,Production
3430,366,6,2024-07-29,276,1,Project
3431,19,2,2023-08-09,425,1,MRO
3432,238,8,2024-08-16,153,1,MRO
3433,318,2,2023-10-14,452,1,Project
3434,60,7,2023-10-16,371,1,Project
3435,500,2,2024-09-09,410,1,Stock
3436,268,4,2023-02-10,476,1,Stock
3437,334,5,2024-10-23,213,1,Stock
3438,205,7,2023-12-21,154,1,Project
3439,168,3,2024-08-13,242,1,Production
3440,181,8,2024-05-11,97,1,Production
3441,74,3,2023-11-30,383,1,Production
3442,417,8,2024-08-10,499,1,Project
3443,211,8,2024-05-06,206,1,MRO
3444,136,3,2023-11-10,269,1,Production
3445,333,7,2024-04-16,80,1,Production
3446,10,3,2024-11-02,36,1,Project
3447,21,1,2023-03-13,98,1,Project
3448,451,3,2024-06-24,482,1,Production
3449,483,3,2023-11-22,481,1,Production
3450,420,1,2024-07-25,347,1,Production
3451,212,3,2023-09-29,447,1,Project
3452,133,2,2024-11-07,33,1,Production
3453,441,4,2024-05-18,183,1,MRO
3454,100,7,2023-09-26,330,1,MRO
3455,300,7,2024-03-15,171,1,MRO
3456,379,7,2024-03-16,91,1,Production
3457,114,5,2024-06-22,463,1,MRO
3458,95,5,2024-10-29,37,1,Project
3459,37,3,2023-11-03,161,1,Production
3460,369,5,2023-02-02,380,1,MRO
3461,305,3,2024-11-19,303,1,Production
3462,444,1,2023-05-12,104,1,MRO
3463,494,3,2023-04-04,198,1,Production
3464,493,5,2023-02-10,168,1,Project
3465,469,5,2023-03-19,231,1,Stock
3466,393,4,2023-06-27,477,1,Project
3467,394,8,2024-04-20,78,1,MRO
3468,283,2,2023-12-04,48,1,Stock
3469,346,1,2024-08-26,26,1,Project
3470,127,4,2024-06-20,117,1,Stock
3471,240,2,2023-10-15,428,1,Production
3472,320,7,2023-04-11,109,1,Stock
3473,462,2,2023-08-17,456,1,Stock
3474,350,8,2024-03-29,399,1,Project
3475,415,6,2023-03-05,80,1,Project
3476,437,4,2024-11-08,104,1,Stock
3477,131,7,2024-10-27,241,1,Production
3478,234,3,2024-05-22,284,1,MRO
3479,104,6,2024-04-28,212,1,Production
3480,73,5,2024-02-10,270,1,Project
3481,182,6,2024-05-03,322,1,Stock
3482,235,5,2023-08-29,477,1,Production
3483,371,4,2023-03-16,154,1,Project
3484,133,2,2023-03-17,400,1,Production
3485,145,2,2023-04-14,51,1,Project
3486,271,5,2024-06-26,416,1,Production
3487,453,2,2024-02-24,431,1,Stock
3488,479,3,2023-06-14,402,1,MRO
3489,334,5,2023-09-12,281,1,Stock
3490,445,4,2023-01-31,263,1,Project
3491,159,2,2024-09-18,153,1,MRO
3492,472,7,2023-08-01,270,1,Production
3493,199,4,2023-01-11,500,1,Project
3494,28,1,2023-07-03,187,1,MRO
3495,484,2,2023-08-03,131,1,Production
3496,498,5,2024-02-03,278,1,Project
3497,123,1,2023-02-08,161,1,Stock
3498,60,8,2023-08-14,267,1,Production
3499,179,1,2024-03-16,491,1,Project
3500,78,6,2023-01-19,63,1,MRO
3501,254,2,2024-02-08,54,1,Stock
3502,411,7,2024-10-05,467,1,Project
3503,107,3,2023-12-07,76,1,Production
3504,135,4,2024-07-03,18,1,Production
