PURCHASE_ORDER_LINE_ID,PURCHASE_ORDER_ID,LINE_NUMBER,PURCHASE_REQUISITION_LINE_ID,PRODUCT_ID,ITEM_DESCRIPTION,SUPPLIER_PART_NUMBER,ORDERED_QUANTITY,ORDERED_UNIT_OF_MEASURE_ID,UNIT_PRICE,EXTENDED_PRICE,NEED_BY_DATE,PROMISED_DELIVERY_DATE,LINE_STATUS,RECEIVED_QUANTITY,INVOICED_QUANTITY,TAX_CODE,TAX_AMOUNT,GENERAL_LEDGER_ACCOUNT_CODE
4244,949,3,,287,Product 287,SUP-PART-287,918,1,4237.8,3890300.4,2023-06-11,2023-06-08,OPEN,0,918,TAX1,311224.03,5000-00
4245,949,4,,142,Product 142,SUP-PART-142,407,1,3084.49,1255387.43,2023-04-06,2023-04-12,RECEIVED,407,0,TAX1,100430.99,5000-00
4246,949,5,,239,Product 239,SUP-PART-239,517,1,722.7,373635.9,2023-05-28,2023-05-23,OPEN,517,0,TAX1,29890.87,5000-00
4247,949,6,,25,Product 25,SUP-PART-25,722,1,3567.89,2576016.58,2023-06-05,2023-05-29,CANCELLED,722,722,TAX1,206081.33,5000-00
4248,949,7,,354,Product 354,SUP-PART-354,711,1,4438.22,3155574.42,2023-05-10,2023-05-06,RECEIVED,711,711,TAX1,252445.95,5000-00
4249,949,8,,58,Product 58,SUP-PART-58,987,1,2017.23,1991006.01,2023-04-19,2023-04-18,RECEIVED,987,0,TAX1,159280.48,5000-00
4250,950,1,,52,Product 52,SUP-PART-52,221,1,1114.48,246300.08,2023-03-08,2023-03-01,CANCELLED,221,0,TAX1,19704.01,5000-00
4251,950,2,,443,Product 443,SUP-PART-443,966,1,2936.59,2836745.94,2023-03-11,2023-03-08,OPEN,966,0,TAX1,226939.68,5000-00
4252,950,3,,432,Product 432,SUP-PART-432,216,1,1696.46,366435.36,2023-04-14,2023-04-13,CLOSED,216,216,TAX1,29314.83,5000-00
4253,950,4,,114,Product 114,SUP-PART-114,824,1,1925.62,1586710.88,2023-04-27,2023-04-25,CANCELLED,824,0,TAX1,126936.87,5000-00
4254,950,5,,52,Product 52,SUP-PART-52,612,1,1607.22,983618.64,2023-04-25,2023-04-18,OPEN,0,612,TAX1,78689.49,5000-00
4255,950,6,,53,Product 53,SUP-PART-53,411,1,716.65,294543.15,2023-04-09,2023-04-09,CLOSED,0,411,TAX1,23563.45,5000-00
4256,951,1,,296,Product 296,SUP-PART-296,271,1,3845.01,1041997.71,2024-03-08,2024-03-14,CLOSED,271,271,TAX1,83359.82,5000-00
4257,952,1,,72,Product 72,SUP-PART-72,228,1,854.22,194762.16,2023-03-28,2023-03-27,CLOSED,0,228,TAX1,15580.97,5000-00
4258,952,2,,477,Product 477,SUP-PART-477,628,1,44.76,28109.28,2023-03-18,2023-03-24,OPEN,628,628,TAX1,2248.74,5000-00
4259,953,1,,206,Product 206,SUP-PART-206,106,1,4428.13,469381.78,2024-06-02,2024-06-05,RECEIVED,106,106,TAX1,37550.54,5000-00
4260,953,2,,322,Product 322,SUP-PART-322,978,1,1426.03,1394657.34,2024-06-07,2024-06-11,CANCELLED,978,978,TAX1,111572.59,5000-00
4261,953,3,,381,Product 381,SUP-PART-381,901,1,3185.93,2870522.93,2024-07-15,2024-07-20,RECEIVED,0,901,TAX1,229641.83,5000-00
4262,953,4,,132,Product 132,SUP-PART-132,875,1,4849.48,4243295.0,2024-07-23,2024-07-23,OPEN,875,875,TAX1,339463.6,5000-00
4263,953,5,,197,Product 197,SUP-PART-197,811,1,3371.39,2734197.29,2024-06-11,2024-06-08,CANCELLED,811,0,TAX1,218735.78,5000-00
4264,953,6,,130,Product 130,SUP-PART-130,308,1,3928.12,1209860.96,2024-07-12,2024-07-06,CANCELLED,308,308,TAX1,96788.88,5000-00
4265,954,1,,219,Product 219,SUP-PART-219,746,1,2917.85,2176716.1,2024-09-18,2024-09-18,RECEIVED,746,746,TAX1,174137.29,5000-00
4266,955,1,,489,Product 489,SUP-PART-489,812,1,3054.9,2480578.8,2023-10-22,2023-10-23,RECEIVED,812,0,TAX1,198446.3,5000-00
4267,955,2,,268,Product 268,SUP-PART-268,129,1,1327.94,171304.26,2023-10-05,2023-10-08,CLOSED,129,0,TAX1,13704.34,5000-00
4268,955,3,,102,Product 102,SUP-PART-102,438,1,40.09,17559.42,2023-09-17,2023-09-11,CANCELLED,0,438,TAX1,1404.75,5000-00
4269,955,4,,86,Product 86,SUP-PART-86,187,1,1821.4,340601.8,2023-09-22,2023-09-20,RECEIVED,187,0,TAX1,27248.14,5000-00
4270,955,5,,131,Product 131,SUP-PART-131,770,1,475.6,366212.0,2023-10-03,2023-09-28,RECEIVED,770,770,TAX1,29296.96,5000-00
4271,955,6,,178,Product 178,SUP-PART-178,316,1,4631.26,1463478.16,2023-10-12,2023-10-10,CLOSED,316,0,TAX1,117078.25,5000-00
4272,955,7,,127,Product 127,SUP-PART-127,469,1,3074.16,1441781.04,2023-09-24,2023-09-29,CLOSED,469,469,TAX1,115342.48,5000-00
4273,956,1,,334,Product 334,SUP-PART-334,686,1,4878.25,3346479.5,2023-06-24,2023-06-18,RECEIVED,686,686,TAX1,267718.36,5000-00
4274,957,1,,87,Product 87,SUP-PART-87,348,1,4495.82,1564545.36,2024-04-15,2024-04-12,CLOSED,0,348,TAX1,125163.63,5000-00
4275,957,2,,333,Product 333,SUP-PART-333,897,1,4993.7,4479348.9,2024-03-14,2024-03-10,RECEIVED,897,897,TAX1,358347.91,5000-00
4276,957,3,,451,Product 451,SUP-PART-451,604,1,2898.97,1750977.88,2024-02-25,2024-02-26,CANCELLED,0,0,TAX1,140078.23,5000-00
4277,957,4,,177,Product 177,SUP-PART-177,653,1,1681.38,1097941.14,2024-02-17,2024-02-14,RECEIVED,653,653,TAX1,87835.29,5000-00
4278,957,5,,166,Product 166,SUP-PART-166,709,1,1674.48,1187206.32,2024-02-05,2024-02-01,RECEIVED,709,709,TAX1,94976.51,5000-00
4279,958,1,,272,Product 272,SUP-PART-272,886,1,1033.74,915893.64,2023-05-25,2023-05-31,CLOSED,0,886,TAX1,73271.49,5000-00
4280,959,1,,327,Product 327,SUP-PART-327,496,1,2324.95,1153175.2,2023-10-25,2023-10-27,RECEIVED,496,496,TAX1,92254.02,5000-00
4281,959,2,,298,Product 298,SUP-PART-298,895,1,3236.99,2897106.05,2023-09-06,2023-09-04,OPEN,895,895,TAX1,231768.48,5000-00
4282,959,3,,297,Product 297,SUP-PART-297,479,1,184.67,88456.93,2023-10-19,2023-10-19,CLOSED,479,479,TAX1,7076.55,5000-00
4283,959,4,,179,Product 179,SUP-PART-179,968,1,3536.26,3423099.68,2023-09-07,2023-09-13,CANCELLED,968,968,TAX1,273847.97,5000-00
4284,959,5,,60,Product 60,SUP-PART-60,920,1,1553.93,1429615.6,2023-11-08,2023-11-08,CANCELLED,920,920,TAX1,114369.25,5000-00
4285,960,1,,320,Product 320,SUP-PART-320,177,1,2820.35,499201.95,2024-04-05,2024-04-09,CANCELLED,177,177,TAX1,39936.16,5000-00
4286,960,2,,112,Product 112,SUP-PART-112,181,1,4816.82,871844.42,2024-04-11,2024-04-11,OPEN,0,181,TAX1,69747.55,5000-00
4287,960,3,,316,Product 316,SUP-PART-316,90,1,2859.17,257325.3,2024-03-18,2024-03-16,CANCELLED,90,90,TAX1,20586.02,5000-00
4288,960,4,,413,Product 413,SUP-PART-413,121,1,4620.36,559063.56,2024-04-15,2024-04-09,RECEIVED,121,0,TAX1,44725.08,5000-00
4289,960,5,,230,Product 230,SUP-PART-230,416,1,2596.63,1080198.08,2024-04-11,2024-04-06,CANCELLED,416,416,TAX1,86415.85,5000-00
4290,960,6,,44,Product 44,SUP-PART-44,666,1,3168.99,2110547.34,2024-05-07,2024-04-30,CLOSED,666,666,TAX1,168843.79,5000-00
4291,960,7,,299,Product 299,SUP-PART-299,115,1,2359.25,271313.75,2024-03-13,2024-03-08,CLOSED,0,0,TAX1,21705.1,5000-00
4292,960,8,,384,Product 384,SUP-PART-384,256,1,2212.77,566469.12,2024-04-09,2024-04-09,RECEIVED,256,0,TAX1,45317.53,5000-00
4293,961,1,,384,Product 384,SUP-PART-384,585,1,723.02,422966.7,2024-01-17,2024-01-11,OPEN,585,0,TAX1,33837.34,5000-00
4294,961,2,,196,Product 196,SUP-PART-196,957,1,4485.1,4292240.7,2024-01-05,2024-01-05,RECEIVED,957,957,TAX1,343379.26,5000-00
4295,961,3,,454,Product 454,SUP-PART-454,820,1,3753.06,3077509.2,2024-02-15,2024-02-12,OPEN,820,820,TAX1,246200.74,5000-00
4296,961,4,,478,Product 478,SUP-PART-478,367,1,3969.57,1456832.19,2024-02-24,2024-03-01,CLOSED,367,367,TAX1,116546.58,5000-00
4297,961,5,,100,Product 100,SUP-PART-100,75,1,3263.02,244726.5,2024-02-21,2024-02-22,CLOSED,75,75,TAX1,19578.12,5000-00
4298,961,6,,119,Product 119,SUP-PART-119,494,1,3189.07,1575400.58,2024-01-04,2023-12-28,CLOSED,494,0,TAX1,126032.05,5000-00
4299,961,7,,64,Product 64,SUP-PART-64,315,1,2739.57,862964.55,2024-02-17,2024-02-17,OPEN,315,315,TAX1,69037.16,5000-00
4300,961,8,,6,Product 6,SUP-PART-6,541,1,2652.28,1434883.48,2024-01-08,2024-01-15,CLOSED,541,541,TAX1,114790.68,5000-00
4301,962,1,,106,Product 106,SUP-PART-106,278,1,3465.48,963403.44,2023-07-27,2023-08-03,CANCELLED,278,278,TAX1,77072.28,5000-00
4302,962,2,,428,Product 428,SUP-PART-428,216,1,400.18,86438.88,2023-10-03,2023-09-29,OPEN,216,0,TAX1,6915.11,5000-00
4303,962,3,,467,Product 467,SUP-PART-467,146,1,3817.94,557419.24,2023-10-06,2023-10-10,RECEIVED,146,146,TAX1,44593.54,5000-00
4304,963,1,,206,Product 206,SUP-PART-206,303,1,2455.52,744022.56,2024-12-04,2024-12-06,RECEIVED,303,0,TAX1,59521.8,5000-00
4305,963,2,,354,Product 354,SUP-PART-354,426,1,2779.37,1184011.62,2024-11-14,2024-11-10,RECEIVED,426,426,TAX1,94720.93,5000-00
4306,963,3,,68,Product 68,SUP-PART-68,919,1,3496.28,3213081.32,2025-01-03,2025-01-08,OPEN,919,919,TAX1,257046.51,5000-00
4307,963,4,,460,Product 460,SUP-PART-460,222,1,3299.22,732426.84,2024-11-25,2024-11-23,RECEIVED,0,0,TAX1,58594.15,5000-00
4308,964,1,,468,Product 468,SUP-PART-468,753,1,2373.07,1786921.71,2023-11-21,2023-11-21,CANCELLED,0,753,TAX1,142953.74,5000-00
4309,964,2,,159,Product 159,SUP-PART-159,622,1,4970.55,3091682.1,2023-11-15,2023-11-10,CANCELLED,622,622,TAX1,247334.57,5000-00
4310,964,3,,272,Product 272,SUP-PART-272,531,1,364.07,193321.17,2023-10-29,2023-11-02,OPEN,531,0,TAX1,15465.69,5000-00
4311,964,4,,247,Product 247,SUP-PART-247,559,1,381.94,213504.46,2023-11-22,2023-11-23,RECEIVED,559,559,TAX1,17080.36,5000-00
4312,965,1,,331,Product 331,SUP-PART-331,987,1,2589.29,2555629.23,2024-09-10,2024-09-09,CLOSED,987,987,TAX1,204450.34,5000-00
4313,965,2,,424,Product 424,SUP-PART-424,802,1,2114.5,1695829.0,2024-10-11,2024-10-15,RECEIVED,802,802,TAX1,135666.32,5000-00
4314,965,3,,90,Product 90,SUP-PART-90,53,1,2198.97,116545.41,2024-09-13,2024-09-19,CANCELLED,0,53,TAX1,9323.63,5000-00
4315,966,1,,348,Product 348,SUP-PART-348,599,1,1404.4,841235.6,2024-04-19,2024-04-12,OPEN,599,599,TAX1,67298.85,5000-00
4316,966,2,,435,Product 435,SUP-PART-435,164,1,2811.19,461035.16,2024-02-17,2024-02-14,CLOSED,164,164,TAX1,36882.81,5000-00
4317,966,3,,455,Product 455,SUP-PART-455,894,1,800.72,715843.68,2024-04-28,2024-04-24,CANCELLED,0,894,TAX1,57267.49,5000-00
4318,966,4,,158,Product 158,SUP-PART-158,525,1,1655.33,869048.25,2024-03-11,2024-03-07,CANCELLED,525,525,TAX1,69523.86,5000-00
4319,966,5,,218,Product 218,SUP-PART-218,729,1,360.42,262746.18,2024-03-16,2024-03-21,RECEIVED,729,729,TAX1,21019.69,5000-00
4320,966,6,,209,Product 209,SUP-PART-209,35,1,3520.45,123215.75,2024-03-12,2024-03-14,CLOSED,35,35,TAX1,9857.26,5000-00
4321,966,7,,209,Product 209,SUP-PART-209,580,1,2849.37,1652634.6,2024-05-01,2024-04-24,CANCELLED,580,580,TAX1,132210.77,5000-00
4322,966,8,,39,Product 39,SUP-PART-39,724,1,2070.29,1498889.96,2024-04-27,2024-04-24,RECEIVED,724,724,TAX1,119911.2,5000-00
4323,967,1,,247,Product 247,SUP-PART-247,473,1,2413.48,1141576.04,2023-06-14,2023-06-21,CLOSED,473,473,TAX1,91326.08,5000-00
4324,967,2,,142,Product 142,SUP-PART-142,997,1,1702.6,1697492.2,2023-05-11,2023-05-10,OPEN,997,997,TAX1,135799.38,5000-00
4325,967,3,,412,Product 412,SUP-PART-412,535,1,4560.83,2440044.05,2023-05-06,2023-05-06,CLOSED,535,535,TAX1,195203.52,5000-00
4326,967,4,,463,Product 463,SUP-PART-463,180,1,958.64,172555.2,2023-05-30,2023-05-23,CLOSED,0,0,TAX1,13804.42,5000-00
4327,967,5,,3,Product 3,SUP-PART-3,196,1,1763.52,345649.92,2023-05-31,2023-05-31,OPEN,0,196,TAX1,27651.99,5000-00
4328,968,1,,107,Product 107,SUP-PART-107,792,1,817.62,647555.04,2023-06-12,2023-06-05,RECEIVED,792,792,TAX1,51804.4,5000-00
4329,969,1,,164,Product 164,SUP-PART-164,336,1,4294.33,1442894.88,2024-10-17,2024-10-18,CANCELLED,336,0,TAX1,115431.59,5000-00
4330,969,2,,423,Product 423,SUP-PART-423,617,1,2317.96,1430181.32,2024-10-16,2024-10-22,CANCELLED,617,617,TAX1,114414.51,5000-00
4331,969,3,,106,Product 106,SUP-PART-106,649,1,3955.61,2567190.89,2024-10-26,2024-10-22,RECEIVED,649,0,TAX1,205375.27,5000-00
4332,970,1,,187,Product 187,SUP-PART-187,383,1,1603.52,614148.16,2023-04-06,2023-04-07,CANCELLED,383,0,TAX1,49131.85,5000-00
4333,970,2,,37,Product 37,SUP-PART-37,21,1,3430.58,72042.18,2023-05-01,2023-05-04,OPEN,21,21,TAX1,5763.37,5000-00
4334,971,1,,476,Product 476,SUP-PART-476,398,1,4141.96,1648500.08,2024-10-13,2024-10-20,OPEN,398,0,TAX1,131880.01,5000-00
4335,971,2,,41,Product 41,SUP-PART-41,461,1,1898.55,875231.55,2024-08-24,2024-08-29,RECEIVED,461,461,TAX1,70018.52,5000-00
4336,971,3,,193,Product 193,SUP-PART-193,625,1,2320.48,1450300.0,2024-11-05,2024-10-30,OPEN,625,0,TAX1,116024.0,5000-00
4337,971,4,,354,Product 354,SUP-PART-354,927,1,4395.34,4074480.18,2024-10-10,2024-10-16,CANCELLED,927,927,TAX1,325958.41,5000-00
4338,971,5,,406,Product 406,SUP-PART-406,380,1,1321.66,502230.8,2024-08-24,2024-08-23,RECEIVED,380,380,TAX1,40178.46,5000-00
4339,971,6,,214,Product 214,SUP-PART-214,31,1,1869.88,57966.28,2024-09-21,2024-09-27,RECEIVED,31,31,TAX1,4637.3,5000-00
4340,971,7,,361,Product 361,SUP-PART-361,612,1,4763.47,2915243.64,2024-11-05,2024-11-04,CANCELLED,612,612,TAX1,233219.49,5000-00
4341,972,1,,328,Product 328,SUP-PART-328,30,1,972.89,29186.7,2024-07-25,2024-07-22,CANCELLED,30,0,TAX1,2334.94,5000-00
4342,973,1,,451,Product 451,SUP-PART-451,32,1,3007.3,96233.6,2024-11-09,2024-11-06,RECEIVED,32,0,TAX1,7698.69,5000-00
4343,974,1,,176,Product 176,SUP-PART-176,420,1,1942.93,816030.6,2024-12-07,2024-12-07,RECEIVED,420,0,TAX1,65282.45,5000-00
4344,975,1,,56,Product 56,SUP-PART-56,998,1,3939.63,3931750.74,2023-09-10,2023-09-04,RECEIVED,998,998,TAX1,314540.06,5000-00
4345,975,2,,489,Product 489,SUP-PART-489,398,1,4983.88,1983584.24,2023-09-20,2023-09-25,RECEIVED,398,398,TAX1,158686.74,5000-00
4346,975,3,,68,Product 68,SUP-PART-68,287,1,4352.68,1249219.16,2023-09-23,2023-09-23,RECEIVED,287,287,TAX1,99937.53,5000-00
4347,975,4,,242,Product 242,SUP-PART-242,331,1,1648.9,545785.9,2023-10-01,2023-10-03,OPEN,331,0,TAX1,43662.87,5000-00
4348,975,5,,310,Product 310,SUP-PART-310,323,1,1679.07,542339.61,2023-08-08,2023-08-15,RECEIVED,323,323,TAX1,43387.17,5000-00
4349,975,6,,353,Product 353,SUP-PART-353,294,1,4511.76,1326457.44,2023-08-31,2023-09-01,RECEIVED,294,294,TAX1,106116.6,5000-00
4350,975,7,,207,Product 207,SUP-PART-207,595,1,1401.36,833809.2,2023-08-20,2023-08-16,CANCELLED,595,0,TAX1,66704.74,5000-00
4351,975,8,,280,Product 280,SUP-PART-280,543,1,2137.9,1160879.7,2023-10-08,2023-10-10,CANCELLED,543,0,TAX1,92870.38,5000-00
4352,976,1,,313,Product 313,SUP-PART-313,64,1,3438.12,220039.68,2024-08-26,2024-08-23,CANCELLED,64,64,TAX1,17603.17,5000-00
4353,976,2,,232,Product 232,SUP-PART-232,151,1,1817.88,274499.88,2024-08-23,2024-08-21,RECEIVED,151,151,TAX1,21959.99,5000-00
4354,976,3,,32,Product 32,SUP-PART-32,626,1,1676.89,1049733.14,2024-09-16,2024-09-22,RECEIVED,626,0,TAX1,83978.65,5000-00
4355,976,4,,29,Product 29,SUP-PART-29,477,1,1594.85,760743.45,2024-07-31,2024-08-06,RECEIVED,477,477,TAX1,60859.48,5000-00
4356,977,1,,287,Product 287,SUP-PART-287,677,1,3237.18,2191570.86,2023-11-12,2023-11-12,CANCELLED,677,677,TAX1,175325.67,5000-00
4357,977,2,,241,Product 241,SUP-PART-241,376,1,156.72,58926.72,2023-09-29,2023-10-01,RECEIVED,376,376,TAX1,4714.14,5000-00
4358,977,3,,89,Product 89,SUP-PART-89,340,1,1974.51,671333.4,2023-11-01,2023-11-07,CANCELLED,340,340,TAX1,53706.67,5000-00
4359,977,4,,347,Product 347,SUP-PART-347,839,1,1978.12,1659642.68,2023-10-06,2023-09-30,CANCELLED,839,0,TAX1,132771.41,5000-00
4360,977,5,,207,Product 207,SUP-PART-207,195,1,2037.59,397330.05,2023-10-31,2023-11-04,CANCELLED,0,195,TAX1,31786.4,5000-00
4361,977,6,,408,Product 408,SUP-PART-408,241,1,3830.36,923116.76,2023-10-25,2023-10-21,OPEN,241,241,TAX1,73849.34,5000-00
4362,978,1,,207,Product 207,SUP-PART-207,416,1,1837.67,764470.72,2024-07-31,2024-08-02,CANCELLED,416,416,TAX1,61157.66,5000-00
4363,978,2,,116,Product 116,SUP-PART-116,413,1,1491.75,616092.75,2024-07-27,2024-08-02,CLOSED,413,413,TAX1,49287.42,5000-00
4364,978,3,,148,Product 148,SUP-PART-148,115,1,668.46,76872.9,2024-08-24,2024-08-23,RECEIVED,0,115,TAX1,6149.83,5000-00
4365,978,4,,17,Product 17,SUP-PART-17,878,1,390.52,342876.56,2024-07-18,2024-07-24,RECEIVED,878,878,TAX1,27430.12,5000-00
4366,978,5,,84,Product 84,SUP-PART-84,555,1,55.67,30896.85,2024-06-29,2024-07-04,RECEIVED,555,555,TAX1,2471.75,5000-00
4367,978,6,,440,Product 440,SUP-PART-440,404,1,1613.51,651858.04,2024-08-01,2024-08-04,CLOSED,404,404,TAX1,52148.64,5000-00
4368,978,7,,215,Product 215,SUP-PART-215,623,1,206.75,128805.25,2024-07-06,2024-07-08,RECEIVED,623,0,TAX1,10304.42,5000-00
4369,979,1,,237,Product 237,SUP-PART-237,443,1,2591.18,1147892.74,2024-11-08,2024-11-11,RECEIVED,443,443,TAX1,91831.42,5000-00
4370,979,2,,373,Product 373,SUP-PART-373,987,1,4211.2,4156454.4,2024-11-22,2024-11-27,RECEIVED,987,987,TAX1,332516.35,5000-00
4371,979,3,,224,Product 224,SUP-PART-224,971,1,4208.75,4086696.25,2024-12-06,2024-12-13,RECEIVED,0,971,TAX1,326935.7,5000-00
4372,979,4,,132,Product 132,SUP-PART-132,825,1,1609.21,1327598.25,2024-12-17,2024-12-16,OPEN,825,825,TAX1,106207.86,5000-00
4373,979,5,,343,Product 343,SUP-PART-343,977,1,884.48,864136.96,2025-01-09,2025-01-15,CLOSED,0,977,TAX1,69130.96,5000-00
4374,979,6,,34,Product 34,SUP-PART-34,24,1,1076.89,25845.36,2025-01-04,2025-01-01,OPEN,24,24,TAX1,2067.63,5000-00
4375,979,7,,250,Product 250,SUP-PART-250,919,1,1236.16,1136031.04,2024-11-20,2024-11-23,CANCELLED,919,0,TAX1,90882.48,5000-00
4376,979,8,,131,Product 131,SUP-PART-131,659,1,4995.83,3292251.97,2024-12-14,2024-12-18,CLOSED,659,659,TAX1,263380.16,5000-00
4377,980,1,,346,Product 346,SUP-PART-346,63,1,389.87,24561.81,2024-06-28,2024-06-30,RECEIVED,63,63,TAX1,1964.94,5000-00
4378,980,2,,309,Product 309,SUP-PART-309,127,1,4464.13,566944.51,2024-05-20,2024-05-26,CLOSED,127,127,TAX1,45355.56,5000-00
4379,980,3,,418,Product 418,SUP-PART-418,665,1,1318.12,876549.8,2024-05-17,2024-05-15,CANCELLED,0,665,TAX1,70123.98,5000-00
4380,981,1,,434,Product 434,SUP-PART-434,84,1,1231.87,103477.08,2023-10-28,2023-11-02,OPEN,84,0,TAX1,8278.17,5000-00
4381,981,2,,46,Product 46,SUP-PART-46,525,1,4348.52,2282973.0,2023-11-05,2023-10-29,CLOSED,525,525,TAX1,182637.84,5000-00
4382,981,3,,496,Product 496,SUP-PART-496,151,1,3352.68,506254.68,2023-10-02,2023-10-07,CLOSED,151,151,TAX1,40500.37,5000-00
4383,981,4,,138,Product 138,SUP-PART-138,437,1,3564.96,1557887.52,2023-10-05,2023-09-30,OPEN,437,0,TAX1,124631.0,5000-00
4384,981,5,,322,Product 322,SUP-PART-322,670,1,2159.48,1446851.6,2023-10-08,2023-10-10,CLOSED,670,670,TAX1,115748.13,5000-00
4385,982,1,,159,Product 159,SUP-PART-159,243,1,4829.94,1173675.42,2023-11-24,2023-11-29,CLOSED,243,243,TAX1,93894.03,5000-00
4386,982,2,,66,Product 66,SUP-PART-66,570,1,91.95,52411.5,2023-10-20,2023-10-17,OPEN,0,570,TAX1,4192.92,5000-00
4387,983,1,,351,Product 351,SUP-PART-351,203,1,2913.33,591405.99,2024-08-14,2024-08-10,CLOSED,203,203,TAX1,47312.48,5000-00
4388,983,2,,108,Product 108,SUP-PART-108,978,1,939.07,918410.46,2024-08-30,2024-09-06,CANCELLED,0,978,TAX1,73472.84,5000-00
4389,983,3,,349,Product 349,SUP-PART-349,383,1,3847.17,1473466.11,2024-09-26,2024-09-30,CLOSED,383,383,TAX1,117877.29,5000-00
4390,983,4,,196,Product 196,SUP-PART-196,848,1,746.87,633345.76,2024-10-13,2024-10-10,CANCELLED,848,848,TAX1,50667.66,5000-00
4391,983,5,,376,Product 376,SUP-PART-376,956,1,2218.43,2120819.08,2024-09-07,2024-09-13,RECEIVED,956,956,TAX1,169665.53,5000-00
4392,983,6,,396,Product 396,SUP-PART-396,306,1,1045.53,319932.18,2024-08-13,2024-08-15,CLOSED,0,306,TAX1,25594.57,5000-00
4393,983,7,,261,Product 261,SUP-PART-261,371,1,3811.68,1414133.28,2024-10-19,2024-10-19,RECEIVED,371,371,TAX1,113130.66,5000-00
4394,983,8,,438,Product 438,SUP-PART-438,25,1,3397.48,84937.0,2024-10-21,2024-10-19,CANCELLED,0,25,TAX1,6794.96,5000-00
4395,984,1,,388,Product 388,SUP-PART-388,822,1,3178.84,2613006.48,2023-03-30,2023-04-05,CANCELLED,822,822,TAX1,209040.52,5000-00
4396,984,2,,215,Product 215,SUP-PART-215,171,1,3349.88,572829.48,2023-05-15,2023-05-18,CANCELLED,0,0,TAX1,45826.36,5000-00
4397,984,3,,81,Product 81,SUP-PART-81,468,1,506.04,236826.72,2023-06-04,2023-06-09,CANCELLED,468,468,TAX1,18946.14,5000-00
4398,984,4,,169,Product 169,SUP-PART-169,64,1,3975.4,254425.6,2023-06-06,2023-06-12,OPEN,64,0,TAX1,20354.05,5000-00
4399,984,5,,175,Product 175,SUP-PART-175,917,1,4907.74,4500397.58,2023-04-13,2023-04-06,CLOSED,917,917,TAX1,360031.81,5000-00
4400,984,6,,467,Product 467,SUP-PART-467,58,1,4434.48,257199.84,2023-05-03,2023-04-29,OPEN,58,58,TAX1,20575.99,5000-00
4401,984,7,,471,Product 471,SUP-PART-471,555,1,1264.46,701775.3,2023-05-30,2023-05-26,RECEIVED,0,0,TAX1,56142.02,5000-00
4402,985,1,,35,Product 35,SUP-PART-35,195,1,299.04,58312.8,2023-05-23,2023-05-28,CANCELLED,195,0,TAX1,4665.02,5000-00
4403,985,2,,349,Product 349,SUP-PART-349,674,1,369.35,248941.9,2023-06-17,2023-06-19,CLOSED,674,674,TAX1,19915.35,5000-00
4404,985,3,,43,Product 43,SUP-PART-43,663,1,3885.37,2576000.31,2023-06-17,2023-06-16,CANCELLED,663,0,TAX1,206080.02,5000-00
4405,985,4,,15,Product 15,SUP-PART-15,510,1,3474.95,1772224.5,2023-05-26,2023-05-24,RECEIVED,510,510,TAX1,141777.96,5000-00
4406,985,5,,70,Product 70,SUP-PART-70,727,1,3539.17,2572976.59,2023-07-06,2023-07-02,OPEN,727,727,TAX1,205838.13,5000-00
4407,985,6,,391,Product 391,SUP-PART-391,779,1,971.95,757149.05,2023-04-28,2023-04-22,CANCELLED,0,779,TAX1,60571.92,5000-00
4408,985,7,,114,Product 114,SUP-PART-114,192,1,461.99,88702.08,2023-05-18,2023-05-20,OPEN,0,192,TAX1,7096.17,5000-00
4409,985,8,,152,Product 152,SUP-PART-152,81,1,4038.62,327128.22,2023-06-16,2023-06-23,CANCELLED,81,0,TAX1,26170.26,5000-00
4410,986,1,,72,Product 72,SUP-PART-72,227,1,662.21,150321.67,2025-01-01,2024-12-31,CLOSED,227,227,TAX1,12025.73,5000-00
4411,986,2,,20,Product 20,SUP-PART-20,399,1,250.74,100045.26,2025-01-13,2025-01-06,CANCELLED,399,399,TAX1,8003.62,5000-00
4412,986,3,,252,Product 252,SUP-PART-252,939,1,2271.11,2132572.29,2025-01-31,2025-02-07,RECEIVED,0,0,TAX1,170605.78,5000-00
4413,986,4,,61,Product 61,SUP-PART-61,50,1,309.22,15461.0,2024-12-14,2024-12-19,OPEN,50,0,TAX1,1236.88,5000-00
4414,987,1,,139,Product 139,SUP-PART-139,486,1,3192.21,1551414.06,2024-06-19,2024-06-23,CLOSED,486,486,TAX1,124113.12,5000-00
4415,988,1,,325,Product 325,SUP-PART-325,613,1,3754.28,2301373.64,2023-10-07,2023-10-12,CANCELLED,613,613,TAX1,184109.89,5000-00
4416,988,2,,427,Product 427,SUP-PART-427,31,1,4093.52,126899.12,2023-11-15,2023-11-21,RECEIVED,31,31,TAX1,10151.93,5000-00
4417,988,3,,271,Product 271,SUP-PART-271,299,1,2704.27,808576.73,2023-10-23,2023-10-21,RECEIVED,299,0,TAX1,64686.14,5000-00
4418,988,4,,3,Product 3,SUP-PART-3,305,1,1585.92,483705.6,2023-09-29,2023-09-25,CLOSED,305,0,TAX1,38696.45,5000-00
4419,988,5,,314,Product 314,SUP-PART-314,847,1,2727.4,2310107.8,2023-09-05,2023-09-10,CANCELLED,847,0,TAX1,184808.62,5000-00
