INDEX_ID,INDEX_DATE,COMMODITY_TYPE,COMMODITY_NAME,INDEX_VALUE,INDEX_UNIT,CURRENCY_ID,PERCENTAGE_CHANGE_DAILY,PERCENTAGE_CHANGE_WEEKLY,PERCENTAGE_CHANGE_MONTHLY,DATA_SOURCE,CREATED_TIMESTAMP
927,2024-12-15,Precision Components,Precision Components,1972.95,USD/UNIT,1,1.7949,-2.5841,0.7214,COMEX,2024-12-15 00:00:00
928,2024-12-22,Thermal Systems,Thermal Systems,2196.86,USD/UNIT,1,-0.2822,4.016,-0.3312,CME,2024-12-22 00:00:00
929,2024-12-22,Hydraulic Systems,Hydraulic Systems,1774.96,USD/UNIT,1,0.679,5.5634,4.136,CME,2024-12-22 00:00:00
930,2024-12-22,Pneumatic Systems,Pneumatic Systems,1251.28,USD/UNIT,1,-0.6541,-0.326,6.4971,COMEX,2024-12-22 00:00:00
931,2024-12-22,Alloys & Metals,Alloys & Metals,3525.8,USD/UNIT,1,0.8027,5.0417,-5.6355,COMEX,2024-12-22 00:00:00
932,2024-12-22,Polymers & Plastics,Polymers & Plastics,755.91,USD/UNIT,1,3.6137,-3.5916,2.0685,CME,2024-12-22 00:00:00
933,2024-12-22,Electronic Components,Electronic Components,148.09,USD/UNIT,1,0.4176,-2.9448,1.1803,LME,2024-12-22 00:00:00
934,2024-12-22,Reagents & Chemicals,Reagents & Chemicals,449.97,USD/UNIT,1,1.0554,-4.841,-0.1716,CME,2024-12-22 00:00:00
935,2024-12-22,Bio-Robotics,Bio-Robotics,5808.49,USD/UNIT,1,0.091,-5.5399,-2.971,ICE,2024-12-22 00:00:00
936,2024-12-22,Precision Components,Precision Components,2189.23,USD/UNIT,1,-2.3492,-2.9551,3.9411,ICE,2024-12-22 00:00:00
937,2024-12-29,Thermal Systems,Thermal Systems,2507.11,USD/UNIT,1,1.3383,3.2374,-0.4041,LME,2024-12-29 00:00:00
938,2024-12-29,Hydraulic Systems,Hydraulic Systems,1747.4,USD/UNIT,1,0.319,-2.6779,8.5622,CME,2024-12-29 00:00:00
939,2024-12-29,Pneumatic Systems,Pneumatic Systems,1169.57,USD/UNIT,1,2.1826,2.438,0.4295,CME,2024-12-29 00:00:00
940,2024-12-29,Alloys & Metals,Alloys & Metals,3333.36,USD/UNIT,1,2.4827,-4.3702,-10.2399,CME,2024-12-29 00:00:00
941,2024-12-29,Polymers & Plastics,Polymers & Plastics,799.58,USD/UNIT,1,1.3561,3.5992,8.2469,LME,2024-12-29 00:00:00
942,2024-12-29,Electronic Components,Electronic Components,157.97,USD/UNIT,1,0.7213,-2.8452,0.4891,ICE,2024-12-29 00:00:00
943,2024-12-29,Reagents & Chemicals,Reagents & Chemicals,496.77,USD/UNIT,1,0.1784,-2.5879,2.004,CME,2024-12-29 00:00:00
944,2024-12-29,Bio-Robotics,Bio-Robotics,5512.71,USD/UNIT,1,-1.1233,-1.5092,3.2732,CME,2024-12-29 00:00:00
945,2024-12-29,Precision Components,Precision Components,2393.36,USD/UNIT,1,-0.075,-0.6886,-11.475,COMEX,2024-12-29 00:00:00
